If the people cannot trust their government to do the job for which it exists - to protect them and to promote their common welfare - all else is lost.;Barack Obama;government
I think if you're in a committed relationship, unless you have some sort of an understanding, monogamy is something that should exist.;Jennifer Lopez;relationship
Kubrick's vision seemed to be that humans are doomed, whereas Clarke's is that humans are moving on to a better stage of evolution.;Marvin Minsky;movingon
And harmony means that the relationship between all the elements used in a composition is balanced, is good.;Karlheinz Stockhausen;relationship
Arafat was a barrier to peace.;Charles Schumer;peace
Maria is the best reason to come home.;Arnold Schwarzenegger;best
I have no time for those who say there is no way Scotland could go it alone. I know first-hand the contribution Scotland and Scots make to Britain's success - so for me there's no question about whether Scotland could be an independent nation.;David Cameron;alone
In Hollywood, you play a mom, and the next thing you know, you're on 'The Golden Girls.' They age you so fast.;Gabrielle Union;age
More students have a better knowledge of pop culture than of the Constitution.;Charles Bowen;knowledge
Mitt Romney will stop the attacks on job creators, encourage entrepreneurs to chase their dreams, and bring good jobs and a better future to all Americans.;Marco Rubio;dreams
I grew up skateboarding it was fun. I didn't think about money, I didn't know how much professional skateboarders made. I just knew that if I became a professional skateboarder, I would achieve a lot and get to travel and do these great things.;Jason Lee;travel
There are no secrets that time does not reveal.;Jean Racine;time
I think what weakens people most is fear of wasting their strength.;Etty Hillesum;strength
The functions of the family in a highly differentiated society are not to be interpreted as functions directly on behalf of the society, but on behalf of personality.;Talcott Parsons;family
Attitude is more important than the past, than education, than money, than circumstances, than what people do or say. It is more important than appearance, giftedness, or skill.;Charles R. Swindoll;education
The only time some people work like a horse is when the boss rides them.;Gabriel Heatter;work
When you have a family, or even when you're just seeing a girl, it's difficult to be skint.;Bill Nighy;family
To all those who walk the path of human cooperation war must appear loathsome and inhuman.;Alfred Adler;war
I think sometimes when children grow up, their parents grow up. Mine grew up with me. We coexist. I don't try to change them anymore, and I don't think they try to change me.;Katy Perry;change
You don't attack the grunts of Vietnam you blame the theory behind the war. Nobody who fought in that war was at fault. It was the war itself that was at fault. It's the same thing with psychotherapy.;James Hillman;war
I love the comic opportunities that come up in the context of a father-son relationship.;Harrison Ford;relationship
Happiness is a hard master, particularly other people's happiness.;Aldous Huxley;happiness
But let me tell you, this gender thing is history. You're looking at a guy who sat down with Margaret Thatcher across the table and talked about serious issues.;George H. W. Bush;history
As far as your personal goals are and what you actually want to do with your life, it should never have to do with the government. You should never depend on the government for your retirement, your financial security, for anything.;Drew Carey;government
Literature is my life of course, but from an ontological point of view. From an existential point of view, I like being a teacher.;Antonio Tabucchi;teacher
Cajun is country food by farmers and fisherman that arrived in Louisiana from Acadiana, Canada.;Paul Prudhomme;food
I was a product of a divorced family and I used humor as a weapon to combat sadness. I used comedy to make my mother laugh in light of the darkness that she faced, and to me it became a very powerful tool at a very young age, at six. I saw how therapeutic it could be.;Josh Gad;humor
I didn't come from a trailer park. I grew up middle class and my dad had money and my mom made my lunch. I got a car when I was sixteen. I'm proud of that.;Kid Rock;dad
I was in television drama, which is a first cousin to the movies, and I trust myself to make the right decisions.;Lee Child;movies
Another important historical factor is the fact that this already very simple religion was further simplified and purified by the early philosophers of ancient China. Our first great philosopher was a founder of naturalism and our second great philosopher was an agnostic.;Hu Shih;religion
For the last third of life there remains only work. It alone is always stimulating, rejuvenating, exciting and satisfying.;Doris Lessing;alone
Traveling to Russia and Germany and being able to see the world at a young age was really cool for me, and I really liked that.;Mia Wasikowska;cool
The real beauty of it - key to my life was playing key chords on a banjo. For somebody else it may be a golf club that mom and dad put in their hands or a baseball or ballet lessons. Real gift to give to me and put it in writing.;Vince Gill;mom
One is not idle because one is absorbed. There is both visible and invisible labor. To contemplate is to toil, to think is to do. The crossed arms work, the clasped hands act. The eyes upturned to Heaven are an act of creation.;Victor Hugo;work
For me it's important to be in balance. To not let fear get in the way of things, to not worry so much about protecting yourself all the time.;John Frusciante;fear
There is a positive and personal relationship between the Egyptian people and the Syrian people.;Mohammed Morsi;positive
I still think that movies are amazing I respect actors and directors.;Joaquin Phoenix;respect
Great things are done when men and mountains meet.;William Blake;men
I just find the evangelical church too, well, restrictive. But the School of Practical Philosophy is nonconfrontational. We believe there are many forms of Scripture. What is true is true and will never change, whether it's in the Bible or in Shakespeare. It's about oneness.;Hugh Jackman;change
I have a love/hate relationship with just about all technology in my life. My first typewriter in particular. I had a helluva time putting new ribbon on it.;Eric Stoltz;technology
My subject is War, and the pity of War. The Poetry is in the pity.;Wilfred Owen;poetry
Idleness does drive me crazy, but I'd rather read or write than do anything just to work. A kind of respect has been instilled in me for acting: I love it too much to ever have a bad relationship with it.;Karen Allen;relationship
I told my father to stop smoking around the age of two or three years old and he stopped smoking. So the relationship between the kid and the parent is very powerful, and if you give the kid the right information, it can be very useful to the family.;Doug E. Fresh;relationship
I'm trying to build a strong business. I want to create new stars, new shows and new products for my audience and create a legacy that outlives me. There are so many other ways I want to reach women besides doing a talk show.;Tyra Banks;women
Money can't buy you happiness but it does bring you a more pleasant form of misery.;Spike Milligan;happiness
To me, it all comes down to things being character-driven. It's hard for me to look beyond that. CG and all this cool stuff - so be it. But to me, it pretty much begins and ends with character-driven plots rather than technologically-driven plots.;Billy West;cool
My anger with the US was not at first, that they had used that weapon - although that anger came later.;Wilfred Burchett;anger
Travel, instead of broadening the mind, often merely lengthens the conversation.;Elizabeth Drew;travel
Without Free Choice Vouchers, there is little in the health reform law that discourages employers from increasingly passing the burden of health care costs onto their employees.;Ron Wyden;health
If there's any message to my work, it is ultimately that it's OK to be different, that it's good to be different, that we should question ourselves before we pass judgment on someone who looks different, behaves different, talks different, is a different color.;Johnny Depp;good
Books are but waste paper unless we spend in action the wisdom we get from thought - asleep. When we are weary of the living, we may repair to the dead, who have nothing of peevishness, pride, or design in their conversation.;William Butler Yeats;design
Europe is dying. That is one of the unsayable truths of our time. We are undergoing the moral equivalent of climate change and no one is talking about it.;Jonathan Sacks;change
I think somehow men understand other men's need for respect differently than they understand it for a woman. I'm disappointed to have to say that, but I think it's undeniably true.;Carly Fiorina;respect
Because I don't take money, I'll go anywhere and do a benefit concert with almost any orchestra.;David Ogden Stiers;money
I started out modeling at a young age and surrounded myself with different brilliant minds. I have so many people to get educated from, and I've been a sponge.;Kellan Lutz;age
I don't remember deciding to become a writer. You decide to become a dentist or a postman. For me, writing is like being gay. You finally admit that this is who you are, you come out and hope that no one runs away.;Mark Haddon;hope
As a young black boy, it made me proud to see black leaders that did something amazing and made the world change.;John Legend;amazing
A woman in love can't be reasonable - or she probably wouldn't be in love.;Mae West;love
In a relationship when things are really great you don't need to say anything and just enjoy the other person. Sometimes with a couple, it gets dark and you don't know what to say and that silence can last all day. Other times you don't want to stop talking because you don't want to lose one another.;Anton Yelchin;relationship
To achieve great things, two things are needed a plan, and not quite enough time.;Leonard Bernstein;great
My father was always telling himself no one was perfect, not even my mother.;Broderick Crawford;dad
It's really funny because the same people who loved me as Stringer Bell were the same people that were watching 'Daddy's Little Girls' literally in tears.;Idris Elba;funny
Actually, bizarrely, in America, I get more appreciation from the odd, unusual stuff I've done, almost because I'm not, if you like, famous in America as I am in England.;Steve Coogan;famous
Wrap parties can be really sad, actually, disorienting.;Josh Lucas;sad
Reading a piece of poetry with no beat in front of 20 people is way more challenging than rocking for 10,000 people.;Macklemore;poetry
It is past time for women to take their rightful place, side by side with men, in the rooms where the fates of peoples, where their children's and grandchildren's fates, are decided.;Hillary Clinton;men
People who work together will win, whether it be against complex football defenses, or the problems of modern society.;Vince Lombardi;work
It's so hard for women in this business. And I want to be doing this when I'm 50.;Sienna Miller;business
Power can be taken, but not given. The process of the taking is empowerment in itself.;Gloria Steinem;power
In other cases, when the medium becomes entranced, the demonstration of a communicator's separate intelligence may become stronger and the sophistication less.;Oliver Joseph Lodge;intelligence
When you put gas in your car you are making a political statement, because you are supporting the empires that control and continue the destruction of some countries.;Javier Bardem;car
I like the bad-boy types. Generally the guy I'm attracted to is the guy in the club with all the tattoos and nail polish. He's usually the lead singer in a punk band and plays guitar. But my serious boyfriends are relatively clean-cut, nice guys. So it's strange.;Megan Fox;dating
To be sensual, I think, is to respect and rejoice in the force of life, of life itself, and to be present in all that one does, from the effort of loving to the making of bread.;James A. Baldwin;respect
I wrote some bad poetry that I published in North African journals, but even as I withdrew into this reading, I also led the life of a kind of young hooligan.;Jacques Derrida;poetry
I liked the premise of this material. I love the marriage relationship. They kind of keep each other honest, and they enjoy each other's sense of humor. Kind of a sexy but boring relationship.;Patricia Arquette;humor
The lesson I have thoroughly learnt, and wish to pass on to others, is to know the enduring happiness that the love of a garden gives.;Gertrude Jekyll;happiness
The truth is that for those 86 long years when the Red Sox went without a World Series win, fans were not only in a recession, but trapped in a longstanding, deeply entrenched sports depression.;Julianna Baggott;sports
Only good girls keep diaries. Bad girls don't have time.;Tallulah Bankhead;good
President Obama chose politics over leadership. 'Hope' and 'Change' have become bait-and-switch.;Lindsey Graham;politics
If there is one realm in which it is essential to be sublime, it is in wickedness. You spit on a petty thief, but you can't deny a kind of respect for the great criminal.;Denis Diderot;respect
If someone decides to be a musician now, it means because there is no hope of money at the end of it, it means they really want to be a musician. And if someone is writing now, there is no hope for money at the end of it.;Doug Coupland;hope
For those who seek to understand it, death is a highly creative force. The highest spiritual values of life can originate from the thought and study of death.;Elisabeth Kubler-Ross;death
I like progress but I hate change.;Jon Bon Jovi;change
I watch and listen to movies today and am shocked by the way actors deliver their lines. Everybody mumbles now and I don't understand why.;Maureen O'Hara;movies
John Kerry believes in an America where hard work is rewarded.;Barack Obama;work
We experience problem-solving sessions as war zones, we view competing ideas as enemies, and we use problems as weapons to blame and defeat opposition forces. No wonder we can't come up with real lasting solutions!;Margaret J. Wheatley;experience
Holiness, not happiness, is the chief end of man.;Oswald Chambers;happiness
The central conservative truth is that it is culture, not politics, that determines the success of a society. The central liberal truth is that politics can change a culture and save it from itself.;Daniel Patrick Moynihan;truth
Bitterness is like cancer. It eats upon the host. But anger is like fire. It burns it all clean.;Maya Angelou;anger
You can't have a sustainable US economy without a great education system. Teach students to do the job right. You don't have an innovative economy unless you have a great education.;Walter Isaacson;education
I love that we can trust Barack to do what he says he's going to do, even when it's hard - especially when it's hard.;Michelle Obama;trust
Art is an invention of aesthetics, which in turn is an invention of philosophers... What we call art is a game.;Octavio Paz;art
Real knowledge, like everything else of value, is not to be obtained easily. It must be worked for, studied for, thought for, and, more that all, must be prayed for.;Thomas Arnold;knowledge
It was never about winning medals or being famous.;Nancy Kerrigan;famous
All the strength and force of man comes from his faith in things unseen. He who believes is strong he who doubts is weak. Strong convictions precede great actions.;James Freeman Clarke;great
We will grieve not, rather find strength in what remains behind. In the faith that looks through death, in years that bring the philosophic mind.;John Bacon;strength
To attain inner peace you must actually give your life, not just your possessions. When you at last give your life - bringing into alignment your beliefs and the way you live then, and only then, can you begin to find inner peace.;Peace Pilgrim;peace
If you look over the years, the styles have changed - the clothes, the hair, the production, the approach to the songs. The icing to the cake has changed flavors. But if you really look at the cake itself, it's really the same.;John Oates;birthday
I had seen birth and death but had thought they were different.;T. S. Eliot;death
President Obama believes in a country where we invest in education, in roads and bridges, in science, and in the future so we can create new opportunities so the next kid can make it big and the kid afer that and the kid after that, that's what President Obama believes.;Elizabeth Warren;science
I'm trying to knock the medical profession into accepting its responsibilities, and those responsibilities include assisting their patients with death.;Jack Kevorkian;medical
Knowledge will give you power, but character respect.;Bruce Lee;respect
I'm against all war.;Puff Daddy;war
51st State was one that I loved doing because the character was so out there, and in a way I was sad to leave the character behind. I'm afraid I could never be that cool in real life!;Emily Mortimer;sad
Gossip is easy, politics is hard.;Tabitha Soren;politics
People believe that photographs are true and therefore cannot be art.;Mason Cooley;art
I can put my legs behind my head and sing 'Happy Birthday.' Because that's something that me and my friends used to do when we were in gymnastics class as kids, and I can still do it. I was doing it since I was 8 and 9. They used to call me Gumby. Very bendy.;Emmy Rossum;birthday
It is truer to say that martyrs create faith more than faith creates martyrs.;Miguel de Unamuno;faith
I'm a military kid, both parents in the military - Mom did 12 years, Dad did 21, served in two wars. So discipline is something that was huge.;Robert Griffin III;dad
No one chooses to raise children alone.;Erykah Badu;alone
Nobody can give you freedom. Nobody can give you equality or justice or anything. If you're a man, you take it.;Malcolm X;freedom
What influenced me was Tori Amos, who was unapologetic about expressing anger through music, and Sinead O'Connor. Those two in particular were really moving for me, and very inspiring, before I wrote 'Jagged Little Pill.';Alanis Morissette;anger
Democracy is a form of government that substitutes election by the incompetent many for appointment by the corrupt few.;George Bernard Shaw;government
This is going to sound really funny. I have a poster of Zac Efron on my wall! I think every girl has a poster of him in their room so, why not join the club!;Vanessa Hudgens;funny
We do not trust the goodwill of the U.S. They have cut the ties.;Akbar Hashemi Rafsanjani;trust
Flatter me, and I may not believe you. Criticize me, and I may not like you. Ignore me, and I may not forgive you. Encourage me, and I will not forget you. Love me and I may be forced to love you.;William Arthur Ward;love
A house is no home unless it contain food and fire for the mind as well as for the body.;Margaret Fuller;home
I just write what I wanted to write. I write what amuses me. It's totally for myself. I never in my wildest dreams expected this popularity.;J. K. Rowling;dreams
But it is the province of religion, of philosophy, of pure poetry only, to go beyond life, beyond time, into eternity.;Alfred de Vigny;poetry
It was really important in my relationship with James Caan that I understood the relationship between the family and the father.;Jeanne Tripplehorn;relationship
In our time political speech and writing are largely the defense of the indefensible.;George Orwell;time
The joy of life consists in the exercise of one's energies, continual growth, constant change, the enjoyment of every new experience. To stop means simply to die. The eternal mistake of mankind is to set up an attainable ideal.;Aleister Crowley;experience
It is well known that in war, the first casualty is truth - that during any war truth is forsaken for propaganda.;Harry Browne;war
In art and dream may you proceed with abandon. In life may you proceed with balance and stealth.;Patti Smith;art
There was a time in the marriage when I could no longer look at myself in a mirror, couldn't feel I was a nice person. A bad relationship can do that, can make you doubt everything good you ever felt about yourself.;Dionne Warwick;relationship
I ran to my marriage, I was happily ready to take on marriage.;Mark Ruffalo;marriage
The ultimate purpose of religious life is to make this evolution move in a direction far more important to the destiny of the ego than the moral health of the social fabric which forms his present environment.;Muhammad Iqbal;health
Fear and pain and suffering is not OK for any being to feel intentionally at the hands of us.;Leona Lewis;fear
Today, corruption has won and justice has lost. I brought corruption cases in good faith involving powerful people, and the political and legal establishment blatantly covered up and retaliated by targeting my law license.;Andrew Thomas;legal
Two qualities are indispensable: first, an intellect that, even in the darkest hour, retains some glimmerings of the inner light which leads to truth and second, the courage to follow this faint light wherever it may lead.;Karl Von Clausewitz;truth
Today I choose life. Every morning when I wake up I can choose joy, happiness, negativity, pain... To feel the freedom that comes from being able to continue to make mistakes and choices - today I choose to feel life, not to deny my humanity but embrace it.;Kevyn Aucoin;happiness
Suicide, moreover, was at the time in vogue in Paris: what more suitable key to the mystery of life for a skeptical society?;Honore de Balzac;time
Food is a fairly significant aspect of my life. I have struggled mightily with food. With my weight. And I'm conscious of it. So I have a sensitivity to people who struggle with their weight.;Tom Vilsack;food
We take our kids for physical vaccinations, dental exams, eye checkups. When do we think to take our - our son or daughter for a mental health checkup?;Gordon Smith;health
If we desire to avoid insult, we must be able to repel it if we desire to secure peace, one of the most powerful instruments of our rising prosperity, it must be known, that we are at all times ready for War.;George Washington;peace
She felt like a chess player who, by the clever handling of his pieces, sees the game taking the course intended. Her eyes were bright and tender with a smile as they glanced up into his and her lips looked hungry for the kiss which they invited.;Kate Chopin;smile
Very little is needed to make a happy life it is all within yourself, in your way of thinking.;Marcus Aurelius;life
As Bob Dole found out, you can't keep a positive image while being your party's mouthpiece in Congress. That's why no legislative leader since James Madison has ever been elected president.;Dick Morris;positive
Your work is going to fill a large part of your life, and the only way to be truly satisfied is to do what you believe is great work. And the only way to do great work is to love what you do. If you haven't found it yet, keep looking. Don't settle. As with all matters of the heart, you'll know when you find it.;Steve Jobs;life
I think that the millions and millions of young Americans, young Americans, who have health care today, who wouldn't have had it if the president hadn't acted are better off.;David Axelrod;health
I was so afraid to even read a paper in front of my classmates. It is very funny because at that point my teachers would never have believed that I could speak in front of an audience of over 2,000 people.;Petra Nemcova;funny
Look, if I were alone in the world, I would have the right to choose despair, solitude and self-fulfillment. But I am not alone.;Elie Wiesel;alone
I'm not a terrible person, I know that, but sometimes in a relationship, I can be crappy.;Kris Allen;relationship
It says something about this new global economy that USA Today now reports every morning on the day's events in Asian markets.;Lawrence Summers;morning
When we are dealing with death we are constantly being dragged down by the event: Humor diverts our attention and lifts our sagging spirits.;Allen Klein;death
I went to a Catholic high school and it seemed like every time I drew something for a class project, it either got thrown away by the teacher or something.;Mike Judge;teacher
When I was young I thought that money was the most important thing in life now that I am old I know that it is.;Oscar Wilde;money
Prayer is more than meditation. In meditation, the source of strength is one's self. When one prays, he goes to a source of strength greater than his own.;Madame de Stael;strength
Isn't life a series of images that change as they repeat themselves?;Andy Warhol;change
I never learned from a man who agreed with me.;Robert A. Heinlein;learning
There are better alternatives... Australia should be exporting its solar technology, not its uranium.;Bob Brown;technology
Grace in women has more effect than beauty.;William Hazlitt;women
I don't really have a style icon but I really admire the way people dress like Gaga, Rihanna and Gwen Stefani. It's good to be inspired by singers who write music and dress incredibly - rather than models and people in the fashion industry who dress immaculately anyway because it's their style.;Ellie Goulding;music
My mom was tough.;Tiger Woods;mom
The winner's edge is not in a gifted birth, a high IQ, or in talent. The winner's edge is all in the attitude, not aptitude. Attitude is the criterion for success.;Denis Waitley;success
So, my happiness doesn't come from money or fame. My happiness comes from seeing life without struggle.;Nicki Minaj;happiness
Be prepared, work hard, and hope for a little luck. Recognize that the harder you work and the better prepared you are, the more luck you might have.;Ed Bradley;work
But I know newspapers. They have the first amendment and they can tell any lie knowing it's a lie and they're protected if the person's famous or it's a company.;Steve Wozniak;famous
But I do believe that a woman's truest place is in a home, with a husband and with children, and with large freedom, pecuniary freedom, personal freedom, and the right to vote.;Lucy Stone;freedom
Although I'm a business major out of McGill University, I know nothing... but then I found out much later in life, nobody knows anything.;William Shatner;business
I don't want to be famous per se, but I want to write books for as long as I can. And I plan on writing a lot.;Amanda Hocking;famous
And as long as you're subject to birth and death, you'll never attain enlightenment.;Bodhidharma;death
The rite of passage of learning to build a fire that will burn all night with one match is not an insignificant one in my husband's family, and I grew up camping and backpacking. I love to camp.;Sarah Wayne Callies;learning
Dependency is death to initiative, to risk-taking and opportunity. It's time to stop the spread of government dependency and fight it like the poison it is.;Mitt Romney;government
Technology has a great advantage in that we are capable of creating dinosaurs and show them on the screen even though they are extinct 65 million years. All of a sudden, we have a fantastic tool that is as good as dreams are.;Werner Herzog;technology
We talk a lot in our home together about where we're going, what I'm doing.;Melinda Gates;home
I can celebrate food anytime. I love cheese. When I crave a certain food, I just eat it.;Emmanuelle Chriqui;food
If we didn't want to upset anyone, we would make films about sewing, but even that could be dangerous. But I think finally, in a film, it is how the balance is and the feelings are. But I think there has to be those contrasts and strong things within a film for the total experience.;David Lynch;experience
I still have all the faith and love for my music and yet I'm still playing places for kids.;Juliana Hatfield;faith
Now science has presented us with a hope called stem cell research, which may provide our scientists with many answers that have for so long been beyond our grasp.;Nancy Reagan;science
I hate it when people call me a teen queen.;Lindsay Lohan;teen
Self-reverence, self-knowledge, self-control these three alone lead one to sovereign power.;Alfred Lord Tennyson;alone
We need to reclaim our American system of limited government, low taxes, reasonable regulations, and sound money, which has blessed us with unprecedented prosperity. And it has done more to help the poor than any other economic system ever designed.;Paul Ryan;government
Good nature is worth more than knowledge, more than money, more than honor, to the persons who possess it.;Henry Ward Beecher;good
Reading is not a duty, and has consequently no business to be made disagreeable.;Aneurin Bevan;business
I choose films for their artistic value. I don't need a mansion or a Jaguar. When I leave this Earth, I won't take any money with me. All I will leave behind will be my art.;Brad Renfro;money
Golf is a day spent in a round of strenuous idleness.;William Wordsworth;sports
I'd like to do a romantic comedy.;Aaron Eckhart;romantic
There is a lot of interest in the arts, music, theatre, filmmaking, engineering, architecture and software design. I think we have now transitioned the modern-day version of the entrepreneur into the creative economy.;John Baldacci;design
The greatest sin is judgment without knowledge.;Kelsey Grammer;knowledge
It was really like waking up one morning and going, Wow, I enjoy being with this person more than anybody else in my life, and it just turned out to be mutual.;Brian Austin Green;morning
All great enterprises have a pearl of faith at their core, and this must be ours: that Americans are still a people born to liberty. That they retain the capacity for self-government. That, addressed as free-born, autonomous men and women of God-given dignity, they will rise yet again to drive back a mortal enemy.;Mitch Daniels;faith
Power is not sufficient evidence of truth.;Samuel Johnson;truth
A kiss makes the heart young again and wipes out the years.;Rupert Brooke;love
I love food, I love eating.;Robin Gibb;food
I was blessed with certain gifts and talents and God gave them to me to be the best person I can be and to have a positive impact on other people.;Bryan Clay;god
I still like the run and gun action movies and how truly dangerous it can be to make these films.;Megan Fox;movies
As a comic, you try something and if it works you go with it and grind it to death.;Alexei Sayle;death
The whole secret to our success is being able to con ourselves into believing that we're going to change the world because statistically we are unlikely to do it.;Tom Peters;success
I keep my friends as misers do their treasure, because, of all the things granted us by wisdom, none is greater or better than friendship.;Pietro Aretino;friendship
You know, I look like a woman but I think like a man. And in this world of business, that has helped me a lot. Because by the time they think that I don't know what's goin' on, I then got the money, and gone.;Dolly Parton;business
I had no fun. My family was too serious.;Miuccia Prada;family
I have an education degree from the University of Minnesota, and I was a teacher for about a minute.;Loni Anderson;teacher
I love the idea of the teachings of Jesus Christ and the beautiful stories about it, which I loved in Sunday school and I collected all the little stickers and put them in my book. But the reality is that organised religion doesn't seem to work. It turns people into hateful lemmings and it's not really compassionate.;Elton John;religion
I've been doing a lot of learning from mistakes, first and foremost, and building off that.;William Green;learning
The failure to read good books both enfeebles the vision and strengthens our most fatal tendency - the belief that the here and now is all there is.;Allan Bloom;failure
Together we can and must fight for justice for our children and protect them from draconian tax cuts and budget choices that threaten their survival, education and preparation for the future. If they are not ready for tomorrow, neither is America.;Marian Wright Edelman;future
The manic pursuit of success cost me everything I could love: my wife, my three children, some friends I would have liked to grow old with.;Sammy Davis, Jr.;success
With respect to the respective French and German traditions you are no doubt correct, although I am reluctant to see individual achievement reduced to archetypes.;Brian Ferneyhough;respect
I've been screaming at the top of my lungs at my family, 'Work out! Work out! Old age is coming!';Cher;age
I sort of feel that climate change will be solved by science. I just feel instinctively that we will find a way of saving ourselves. But I am less confident that we won't destroy ourselves in other ways.;Richard Eyre;science
My family was all born in Sicily and I'm Italian-American. They're the real thing. They're authentic Italians, and honestly they're the most open-minded, nicest people in the world and nothing can really offend them. That's the way I think true Sicilians are.;Vinny Guadagnino;family
I used to be a Catholic. I left because I object to conversion by concussion. If you don't agree with what they teach, you get clobbered over the head until you do. All that does is change the shape of the head.;Alan Alda;change
The Assembly has witnessed over the last weeks how historical truth is established once an allegation has been repeated a few times, it is no longer an allegation, it is an established fact, even if no evidence has been brought out in order to support it.;Dag Hammarskjold;truth
I've had some lovely extraordinary experiences on New Year's Eve.;Debbie Harry;newyears
In this great age of communication, there a lot of people you can't actually understand. I know everyone tweets, and twits and texts and all that, but actually we've all got voices, and it is awfully nice to hear them and if you can understand what people are saying.;Penelope Keith;communication
I'm a home cook and love to read about food, but I'm not trained as a chef. I'm just really into cooking and passionate about it.;Ted Allen;food
I am happy being able to play roles with people my age because once you do something really mature there is no turning back.;Lindsay Lohan;age
You could write a song about some kind of emotional problem you are having, but it would not be a good song, in my eyes, until it went through a period of sensitivity to a moment of clarity. Without that moment of clarity to contribute to the song, it's just complaining.;Joni Mitchell;good
What's so touching is the way we fight the war right until the moment our business is taken care of and then we turn on a dime and we immediately start taking care of people. It's like a shock and aw shucks campaign.;Dennis Miller;business
If I win and get the money, then the Oakland Police department is going to buy a boys' home, me a house, my family a house, and a Stop Police Brutality Center.;Tupac Shakur;money
Unless we make Christmas an occasion to share our blessings, all the snow in Alaska won't make it 'white'.;Bing Crosby;christmas
An artist cannot fail it is a success to be one.;Charles Horton Cooley;art
It's funny. People often compare me to other humor essayists. They're usually quite nice comparisons I will accept those gladly. But I am always sort of appalled at the idea of being lumped with other, more chick-y female writers. And the truth is probably that neither comparison is accurate.;Sloane Crosley;funny
The price of success is hard work, dedication to the job at hand, and the determination that whether we win or lose, we have applied the best of ourselves to the task at hand.;Vince Lombardi;success
I think education is one of the greatest tools for most kids not only to expand their book knowledge, but their ability to experience new things - I think it opens more doors than any other experience I can think of.;Will Estes;knowledge
I hate facts. I always say the chief end of man is to form general propositions - adding that no general proposition is worth a damn.;Oliver Wendell Holmes;science
Love is that condition in which the happiness of another person is essential to your own... Jealousy is a disease, love is a healthy condition. The immature mind often mistakes one for the other, or assumes that the greater the love, the greater the jealousy.;Robert A. Heinlein;jealousy
I'm not a food critic, and I'm not really an authority to write anything on food.;Alex Kapranos;food
Today, there are also buyers and sellers of all these energy commodities, just like there are buyers and sellers of food commodities and many other commodities.;Kenneth Lay;food
Something I've noticed as I get older is that I do think about the future more. It's all positive thinking.;Abbie Cornish;positive
Poetry is a form of mathematics, a highly rigorous relationship with words.;Tahar Ben Jelloun;relationship
Politics is my hobby. Smut is my vocation.;Larry Flynt;politics
If Margaret Thatcher took climate change seriously and believed that we should take action to reduce global greenhouse emissions, then taking action and supporting and accepting the science can hardly be the mark of incipient Bolshevism.;Malcolm Turnbull;science
I don't know where I'm going to be in three years. Because I have the feeling that the future is so full of possibilities, to stop being an actress, to do something else... for me, the future is just a huge bunch of discoveries.;Audrey Tautou;future
I don't even like to use the word relationship. I don't know what it means.;Ron Silver;relationship
Although the skills aren't hard to learn, finding the happiness and finding the satisfaction and finding fulfillment in continuously serving somebody else something good to eat, is what makes a really good restaurant.;Mario Batali;happiness
I have enough music coming out of my kids' bedrooms when I'm at home.;Rod Stewart;home
Parenting is one of the hardest jobs on earth.;Jennifer Aniston;parenting
It's a funny thing: You want so badly for people to see what you do - you're proud of it - and I like the effect that movies have on people. But the attention can also make me uncomfortable.;Kristen Stewart;movies
Come Christmas Eve, we usually go to my mom and dad's. Everybody brings one gift and then we play that game when we all steal it from each other. Some are really cool, others are useful and some are a bit out there.;Amy Grant;dad
There's nothing less funny than someone who looks cool. There's nothing more unappealing.;Eric Wareheim;cool
An investigator starts research in a new field with faith, a foggy idea, and a few wild experiments. Eventually the interplay of negative and positive results guides the work. By the time the research is completed, he or she knows how it should have been started and conducted.;Donald Cram;work
I was a good amateur but only an average professional. I soon realized that there was a limit to how far I could rise in the music business, so I left the band and enrolled at New York University.;Alan Greenspan;business
Mankind is considered (by the radical environmentalists) the lowest and the meanest of all species and is blamed for everything.;Dixie Lee Ray;environmental
We have a president who stole the presidency through family ties, arrogance and intimidation, employing Republican operatives to exercise the tactics of voter fraud by disenfranchising thousands of blacks, elderly Jews and other minorities.;Barbra Streisand;family
Theaters are always going to be around, and doing fine. With computers and technology, we're becoming more and more secluded from each other. And the movie theater is one of the last places where we can still gather and experience something together. I don't think the desire for that magic will ever go away.;Wolfgang Petersen;computers
The first holy truth in God 101 is that men and women of true faith have always had to accept the mystery of God's identity and love and ways. I hate that, but it's the truth.;Anne Lamott;faith
It is the mark of a good action that it appears inevitable in retrospect.;Robert Louis Stevenson;good
The difference between the men and the boys in politics is, and always has been, that the boys want to be something, while the men want to do something.;Eric Sevareid;politics
Now that I look back on it, having retired from being a reporter, it was kind of romantic. It was a wonderful way to live one's life, just as I imagined it would be when I was 6 or 7.;Charles Kuralt;romantic
A relationship is sent by God and accident.;Fiona Shaw;relationship
I never did give anybody hell. I just told the truth and they thought it was hell.;Harry S. Truman;truth
Patience is the companion of wisdom.;Saint Augustine;wisdom
Forgiveness is not a feeling - it's a decision we make because we want to do what's right before God. It's a quality decision that won't be easy and it may take time to get through the process, depending on the severity of the offense.;Joyce Meyer;forgiveness
Beauty makes idiots sad and wise men merry.;George Jean Nathan;sad
Everywhere in the world, music enhances a hall, with one exception: Carnegie Hall enhances the music.;Isaac Stern;music
The strength and power of a country depends absolutely on the quantity of good men and women in it.;John Ruskin;strength
You can't censor people's dreams.;Robyn Hitchcock;dreams
