It takes people a long time to learn the difference between talent and genius, especially ambitious young men and women.;Louisa May Alcott;women
Motivation is the art of getting people to do what you want them to do because they want to do it.;Dwight D. Eisenhower;art
One of the things that I think you see sometimes in politics is a certain degree of caution. It's usually advised by consultants who don't want to see you march to the end of a limb.;Elizabeth Edwards;politics
Jody Hill, who I created 'Eastbound And Down' and 'Fist Foot Way' with, was my best man at my wedding.;Danny McBride;wedding
I don't need a friend who changes when I change and who nods when I nod my shadow does that much better.;Plutarch;friendship
Often times when you face such an overwhelming challenge as global climate change, it can be somewhat daunting - it's kind of like trying to lose weight, which I know something about.;Hillary Clinton;change
Our whole constitutional heritage rebels at the thought of giving government the power to control men's minds.;Thurgood Marshall;government
I was labeled at a young age - Miss Unemotional, Miss Cool, and that would carry over to my press conferences.;Chris Evert;cool
A man of character in peace is a man of courage in war.;Charles Wilson;courage
Being in the design industry, I've tended to meet more people who are affected by HIV and AIDS.;Douglas Wilson;design
I am intrigued by inanimate objects. They're a piece of history, someone's statement and ideas of life.;Mike Mills;history
Although our intellect always longs for clarity and certainty, our nature often finds uncertainty fascinating.;Karl Von Clausewitz;nature
While I have felt lonely many times in my life, the oddest feeling of all was after my mother, Lucille, died. My father had already died, but I always had some attachment to our big family while she was alive. It seems strange to say now that I felt so lonely, yet I did.;Bill Murray;family
Medieval learning was really advanced.;Terry Jones;learning
Eloquence is the poetry of prose.;William C. Bryant;poetry
The whole secret of existence is to have no fear. Never fear what will become of you, depend on no one. Only the moment you reject all help are you freed.;Buddha;fear
The man whose only pleasure in life is making money, weighs less on the moral scale than an angleworm.;Josh Billings;money
The best thing about the future is that it comes only one day at a time.;Dean Acheson;future
Design can change how you look at yourself.;Ty Pennington;design
My wife and I both come from Irish families. There are two kinds of Irish families: the hitting kind and the kidding kind. If you're fortunate - and both of us are - you come from the kidding kind of Irish family.;P. J. O'Rourke;family
When a place gets crowded enough to require ID's, social collapse is not far away. It is time to go elsewhere. The best thing about space travel is that it made it possible to go elsewhere.;Robert A. Heinlein;best
Marriage must incessantly contend with a monster that devours everything: familiarity.;Honore de Balzac;marriage
Bottom line is, I didn't return to Apple to make a fortune. I've been very lucky in my life and already have one. When I was 25, my net worth was $100 million or so. I decided then that I wasn't going to let it ruin my life. There's no way you could ever spend it all, and I don't view wealth as something that validates my intelligence.;Steve Jobs;life
We managed to hang in there. Today when people get married there's a tendency to run away when things get tough. There is a lot of strength in hanging together.;Jerry Stiller;strength
If your man is a sports enthusiast, you may have to resign yourself to his spouting off in a monotone on a prize fight, football game or pennant race.;Marilyn Monroe;sports
Individual rights are the means of subordinating society to moral law.;Ayn Rand;society
Because most of my career in the classroom has been at art schools (beginning at Bennington in the 1970s), I am hyper-aware of the often grotesque disconnect between commentary on the arts and the actual practice or production of the arts.;Camille Paglia;art
History is little more than the register of the crimes, follies, and misfortunes of mankind.;Edward Gibbon;history
