Sides are being divided now. It's very obvious. So if you're on the other side of the fence, you're suddenly anti-American. It's breeding fear of being on the wrong side.;Sam Shepard;fear
Poetry is but another form of inquiry into the nature of phenomena, using with its own unique procedures and tools.;John Barton;poetry
Every silver lining has a cloud.;Mary Kay Ash;leadership
I m up at 5 in the morning and in bed by 10 in the evening.;DeForest Kelley;morning
The point of that is, if you look at Walgreen's history, they've always been pioneers in the application of technology. They're the only drugstore chain that I know to have their own satellite.;James Collins;technology
Irregularity and want of method are only supportable in men of great learning or genius, who are often too full to be exact, and therefore they choose to throw down their pearls in heaps before the reader, rather than be at the pains of stringing them.;Joseph Addison;learning
We are anthill men upon an anthill world.;Ray Bradbury;men
I don't like definitions, but if there is a definition of freedom, it would be when you have control over your reality to transform it, to change it, rather than having it imposed upon you. You can't really ask for more than.;Mark Knopfler;freedom
Industry is fortune's right hand, and frugality its left.;John Ray;environmental
I think that the present is worth attention, one shouldn't sacrifice it to future conceptions of, of this future or that future.;Tom Stoppard;future
I'm a grown woman and sometimes, I might be a little fat, you know? Am I alone there? Not really.;Leighton Meester;alone
If America wants to retain its position as a global power, its president must listen to the people and show strong leadership at this turning point in human history.;David Suzuki;history
Friends and good manners will carry you where money won't go.;Margaret Walker;good
After all, I long to be in America again, nay, if I can go home to return no more to Europe, it seems to me that I shall ever enjoy more peace of mind, and even Physical comfort than I can meet with in any portion of the world beside.;John James Audubon;peace
The art of love is largely the art of persistence.;Albert Ellis;love
Learn to enjoy every minute of your life. Be happy now. Don't wait for something outside of yourself to make you happy in the future. Think how really precious is the time you have to spend, whether it's at work or with your family. Every minute should be enjoyed and savored.;Earl Nightingale;work
Power is so characteristically calm, that calmness in itself has the aspect of strength.;Edward G. Bulwer-Lytton;strength
I think a dad has to make his daughter feel that he's genuinely interested in what she's going through.;Harry Connick, Jr.;parenting
It's plain hokum. If you can't convince 'em, confuse 'em. It's an old political trick. But this time it won't work.;Harry S. Truman;time
I think because my life is so insane and it's constantly going at 120 miles per hour, my favorite thing to do is sit at home in front of the TV and check out.;Sean Hayes;home
I left because I could no longer make records that sounded less and less like me. I tried to please people instead of believing in my own strength, until the only thing I could do was walk away.;Melissa Manchester;strength
If we can but prevent the government from wasting the labours of the people, under the pretence of taking care of them, they must become happy.;Thomas Jefferson;government
The way of the Creative works through change and transformation, so that each thing receives its true nature and destiny and comes into permanent accord with the Great Harmony: this is what furthers and what perseveres.;Alexander Pope;great
Now all the knowledge and wisdom that is in creatures, whether angels or men, is nothing else but a participation of that one eternal, immutable and increased wisdom of God.;Ralph Cudworth;wisdom
One goes through school, college, medical school and one's internship learning little or nothing about goodness but a good deal about success.;Ashley Montagu;learning
People think I take some sort of masochistic pleasure out of putting out music that's gonna be unpopular.;Billy Corgan;music
