We praise a man who feels angry on the right grounds and against the right persons and also in the right manner at the right moment and for the right length of time.;Aristotle;time
Time, which alone makes the reputation of men, ends by making their defects respectable.;Voltaire;time
I thought the more famous I became, the more friendships I would have, but the opposite was true.;Alanis Morissette;famous
Passion is universal humanity. Without it religion, history, romance and art would be useless.;Honore de Balzac;history
Anxiety is love's greatest killer. It makes others feel as you might when a drowning man holds on to you. You want to save him, but you know he will strangle you with his panic.;Anais Nin;love
I'm a role model now. I didn't know I was gonna have 13-year-old fans, so I've tried to change a few things here and there. But I also know that the girls don't want me to be Miley Cyrus, either.;Nicki Minaj;change
Poetry is ordinary language raised to the Nth power. Poetry is boned with ideas, nerved and blooded with emotions, all held together by the delicate, tough skin of words.;Paul Engle;poetry
Hurtling the Pentagon into an unprecedented budgetary meltdown is horrifically irresponsible. Obama doesn't care. This is war - not against the Taliban, but war against the GOP. He has Republicans on the ropes, and that's a victory he savors and desires - unlike Afghanistan, where he seems only to want to turn tail.;John Podhoretz;war
Set your goals high, and don't stop till you get there.;Bo Jackson;motivational
A verbal art like poetry is reflective it stops to think. Music is immediate, it goes on to become.;W. H. Auden;music
I only like food without color, like potatoes, bread, and pasta.;Emma Roberts;food
I had been here five years already, training very hard, learning about the systems, the shuttle, the station systems. But, everything really became real when I started to work with them.;Philippe Perrin;learning
My background was computer science and business school, so eventually I worked my way up where I was running product groups - development, testing, marketing, user education.;Melinda Gates;education
I'm girlie in the sense that I like makeup, but I also love sports and man food.;Carrie Underwood;food
Writing a book of poetry is like dropping a rose petal down the Grand Canyon and waiting for the echo.;Don Marquis;poetry
Every life has a measure of sorrow, and sometimes this is what awakens us.;Steven Tyler;sad
All change is bad. But sometimes it has to be done.;P. J. O'Rourke;change
I'd like a male to listen to my music and find it kind of fascinating, what a girl goes through when they get heartbroken or get sad or get hurt by something.;Ellie Goulding;sad
I'm on the board of directors for Peace Now, which works tirelessly between the Palestinians and the Israelis to create peace in the Middle East and we've never been closer.;Mandy Patinkin;peace
Look at Gleason in The Honeymooners. He was humorous but the way he lived wasn't really humorous. He was a bus driver. Who wants to be a bus driver? He didn't have any money and he was not famous. But despite that, the show is humorous.;George Thorogood;famous
I don't believe in social equality, and they know it.;George Smathers;equality
Science already contained all that was necessary, if you just brought it out.;Arthur Young;science
She got the magazine on a Wednesday morning, and on Thursday announced our marriage was over.;David Gest;marriage
I believe that children are our future. Teach them well and let them lead the way. Show them all the beauty they possess inside.;Whitney Houston;beauty
The waking mind is the least serviceable in the arts.;Henry Miller;art
Bad humor is an evasion of reality good humor is an acceptance of it.;Malcolm Muggeridge;humor
Habitual texters may not only cheat their existing relationships, they can also limit their ability to form future ones since they don't get to practice the art of interpreting nonverbal visual cues.;Jeffrey Kluger;future
I am climbing a difficult road but the glory gives me strength.;Sextus Propertius;strength
My Botswana books are positive, and I've never really sought to deny that. They are positive. They present a very positive picture of the country. And I think that that is perfectly defensible given that there is so much written about Africa which is entirely negative.;Alexander McCall Smith;positive
I think art education, especially in this country, which government pretty much ignores, is so important for young people.;Mikhail Baryshnikov;education
I've had enough boyfriends and enough issues. I'd seen enough train wrecks.;Taylor Dayne;dating
The sea - this truth must be confessed - has no generosity. No display of manly qualities - courage, hardihood, endurance, faithfulness - has ever been known to touch its irresponsible consciousness of power.;Joseph Conrad;power
It is our experience that political leaders do not always mean the opposite of what they say.;Abba Eban;politics
The fact is that I find more most men are more open, more generous, and much more stimulating than the majority of females I know.;Marilyn Monroe;men
We think of enterprise architecture as the process we use for fully describing and mapping business functionality and business requirements and relating them to information systems requirements.;Tony Scott;architecture
It's better to be unhappy alone than unhappy with someone - so far.;Marilyn Monroe;alone
The population forecast for the United States in 1970 is 170 million. The population forecast for Russia alone in 1970 is 251 million. The implications are clear.;Emanuel Celler;alone
When you live on the road, going home is a place to escape and just be with your family to unwind.;Jonathan Davis;family
Most importantly, nothing has happened to change my conviction that freedom and the love of liberty remain the essential defining attributes of our national character as a people.;Ibrahim Babangida;freedom
You will be a failure, until you impress the subconscious with the conviction you are a success. This is done by making an affirmation which 'clicks.';Florence Scovel Shinn;success
I've often thought if I didn't make my marriage work, I would have failed at my one true shot at happiness.;Bethenny Frankel;marriage
Meyer and I have a bit in common because we're both left-handed. I think it's great that he seeks out that advice because he's not too cool or too uncomfortable to ask for it.;Barry Zito;cool
Power has only one duty - to secure the social welfare of the People.;Benjamin Disraeli;power
Friendship is a strong and habitual inclination in two persons to promote the good and happiness of one another.;Eustace Budgell;friendship
I could finally quit my job as a bartender and stop dreaming that I might be Superman and know that I was. Then I started thinking about how cool it was.;Brandon Routh;cool
If we don't know life, how can we know death?;Confucius;death
We should measure welfare's success by how many people leave welfare, not by how many are added.;Ronald Reagan;success
I don't want to play golf. When I hit a ball, I want someone else to go chase it.;Rogers Hornsby;sports
It is all nonsense, to be sure and so much the greater nonsense inasmuch as the true interpretation of many dreams - not by any means of all dreams - moves, it may be said, in the opposite direction to the method of psycho-analysis.;Arthur Machen;dreams
Every president has to live with the result of what Lyndon Johnson did with Vietnam, when he lost the trust of the American people in the presidency.;Robert Caro;trust
Spin Me Round was number one all over the world, everywhere. It changed the face of pop music, no question. We took technology further than Trevor Horn.;Pete Waterman;technology
A year ago I had a back injury and followed a good nutrition program to help speed up my recovery. I focused on exercise and staying healthy in order to get back out on the ice.;Sasha Cohen;fitness
Divorce is one of the most financially traumatic things you can go through. Money spent on getting mad or getting even is money wasted.;Richard Wagner;money
The business of America is business.;Calvin Coolidge;business
There are only really a few stories to tell in the end, and betrayal and the failure of love is one of those good stories to tell.;Sean Lennon;good
I can't change the direction of the wind, but I can adjust my sails to always reach my destination.;Jimmy Dean;change
I like being famous when it's convenient for me and completely anonymous when it's not.;Catherine Deneuve;famous
A dream is a scripture, and many scriptures are nothing but dreams.;Umberto Eco;dreams
Editing is now the easiest thing on earth to do, and all the things that evolved out of word processing - 'Oh, let's put that sentence there, let's get rid of this' - have become commonplace in films and music too.;Brian Eno;music
My music will go on forever. Maybe it's a fool say that, but when me know facts me can say facts. My music will go on forever.;Bob Marley;music
We know what works. Freedom Works. We know what's right. Freedom is right.;George H. W. Bush;freedom
I had some wonderful dreaming meetings. I can't tell you specifically what they've been in the recent months. In the past they've been verbal kinds of messages that he needed to give me. Now they're more dreams of his presence.;Judy Collins;dreams
I have absolutely no empathy for camels. I didn't care for being abused in the Middle East by those horrible, horrible, horrible creatures. They don't like people. It's not at all like the relationship between horses and humans.;Rachel Weisz;relationship
Men are so necessarily mad, that not to be mad would amount to another form of madness.;Blaise Pascal;men
These heroes of finance are like beads on a string when one slips off, all the rest follow.;Henrik Ibsen;finance
I will not attempt to deny the reasonableness and necessity of a party war but in carrying on that war all principles and rules of justice should not be departed from.;Robert Walpole;war
Anyone who knows history, particularly the history of Europe, will, I think, recognize that the domination of education or of government by any one particular religious faith is never a happy arrangement for the people.;Eleanor Roosevelt;government
The strength of criticism lies in the weakness of the thing criticized.;Henry Wadsworth Longfellow;strength
I see 30 to 40 gallery shows a week, and no matter what kind of mood I'm in, no matter how bad the art is, I almost always feel better afterward. I can learn as much from bad art as from good.;Jerry Saltz;art
I've played a lot of mothers in my movies.;Vera Farmiga;movies
It is with children that we have the best chance of studying the development of logical knowledge, mathematical knowledge, physical knowledge, and so forth.;Jean Piaget;best
Your determination, selflessness and courage have brought the freedom struggle towards its fulfilment.;Gerry Adams;courage
Music was your real passion, this thing you held dear even above family. It was this relationship that never betrayed you. Once it became your job - this thing that was highly visible, this thing that became about commerce - that's when you were holding onto music like it was a palm tree in a hurricane.;Eddie Vedder;relationship
He hits the ball a long way and he knows how to win.;Gary McCord;sports
A market is never saturated with a good product, but it is very quickly saturated with a bad one.;Henry Ford;good
The romantic love we feel toward the opposite sex is probably one extra help from God to bring you together, but that's it. All the rest of it, the true love, is the test.;Joan Chen;god
The movies have got more corporate, they're making fewer movies in general, and those they are making are all $200-$300m tent-pole releases that eat up all the oxygen.;John Cusack;movies
I had a fear that I'd be typecast, but I don't really have that fear anymore.;David Duchovny;fear
If you're using first-class land for biofuels, then you're competing with the growing of food. And so you're actually spiking food prices by moving energy production into agriculture.;Bill Gates;food
I enjoyed working as a model a lot as it let me travel and I got to do some really interesting projects.;Patricia Velasquez;travel
I'll see you in my dreams.;Gus Kahn;dreams
This required the development of a view which allowed one to integrate research with belief, thing with person, fact with aesthetics, knowledge with application of knowledge.;Kenneth L. Pike;knowledge
When man learns to understand and control his own behavior as well as he is learning to understand and control the behavior of crop plants and domestic animals, he may be justified in believing that he has become civilized.;Ayn Rand;learning
Let us more and more insist on raising funds of love, of kindness, of understanding, of peace. Money will come if we seek first the Kingdom of God - the rest will be given.;Mother Teresa;love
Fear is exciting for me.;Ayrton Senna;fear
I tell people I won't vote to go to war unless I'm ready to go or send my kids.;Rand Paul;war
I've always believed in people's capacity for goodness. I still believe that people are good. What I'm not so trusting about anymore is their relationship to their own goodness.;Anne Hathaway;relationship
No man was ever great by imitation.;Samuel Johnson;great
Of course, to have money is just great because you can do what you think is important to you. I always was a rich person because money's not related to happiness.;Paulo Coelho;happiness
When you're shooting a film, you really don't get to be a dad, and you don't really get to be a husband. You don't really exist at all. But I do drag my family with me on location whenever I can.;Eric Bana;dad
Writing a teen character is something I wanted to try again for a long time!;Emily Giffin;teen
Disease is the retribution of outraged Nature.;Hosea Ballou;nature
I'm a romantic, and we romantics are more sensitive to the way people feel. We love more, and we hurt more. When we're hurt, we hurt for a long time.;Freddy Fender;romantic
In addition, I'll be attending women's health expos and medical conferences with the goal to promote dialogue between women and their health-care providers.;Karen Duffy;health
I'm trying to cut down a little on eating, on sodium, keep my blood pressure down, which is tough. Because I love food! I do, but it's unfair how everything that's bad for you tastes so good, and all the good stuff, veggies and green things, doesn't match up.;Ice Cube;food
The thing about romance and romantic movies is that they can be somewhat melodramatic. For a lot of actors, there's a certain cringe factor that's involved with that.;David Lyons;romantic
Marriage is all about knowing the ins and outs and the intimate details, and your wife is supposed to be the person you know best. But my brother and I think alike, know everything about one another, and when we get together, we block everything else out. Nothing exists in our world except for us.;Jon Heder;marriage
Democrats believe that the federal government is not our enemy, it's our partner.;George McGovern;government
I cast unusual people in my movies.;Albert Brooks;movies
You can get digital technology that almost is film quality, and go make little films and do everything you can to find a little understanding of your own voice and it will grow - Don't take no for an answer - Take every opportunity you can to do something.;Jon Voight;technology
I saw how many people were poor and how many kids my age went to school hungry in the morning, which I don't think most of my contemporaries in racially segregated schools in the South thought very much about at the time.;Charles Kuralt;age
We must have great respect for these people who also suffer and who want to find their own way of correct living. On the other hand, to create a legal form of a kind of homosexual marriage, in reality, does not help these people.;Joseph Ratzinger;respect
I certainly wasn't happy. Happiness has to do with reason, and only reason earns it. What I was given was the thing you can't earn, and can't keep, and often don't even recognize at the time I mean joy.;Ursula K. Le Guin;happiness
Liberalism is trust of the people tempered by prudence. Conservatism is distrust of the people tempered by fear.;William E. Gladstone;politics
Education is extremely important to the Hispanic community, as well as faith, and certainly working hard.;Luis Fortuno;education
The conception that, instead of this, contemporary society is at or near a turning point is very prominent in the views of a school of social scientists who, though they are still comparatively few, are getting more and more of a hearing.;Talcott Parsons;society
In tennis, it is not the opponent you fear, it is the failure itself, knowing how near you were but just out of reach.;Andy Murray;fear
Middle age is when you're sitting at home on a Saturday night and the telephone rings and you hope it isn't for you.;Ogden Nash;age
It is a great mystery that though the human heart longs for Truth, in which alone it finds liberation and delight, the first reaction of human beings to Truth is one of hostility and fear!;Anthony de Mello;great
Society has taught us to suppress certain things and not do certain things.;Kesha;society
What I really tried to do with Helen was make her show this sad side of her. She was married off at 16, was so young and living in this castle that can't leave because of how she looks, and married to a man she hates and three times her age.;Diane Kruger;sad
First and foremost I am a commercial writer, and I hope to entertain people. But having said that, I'm in love with the relationship between humans and dogs, and the more I learned about what our military working dogs are doing, I wanted to at least share with people what an important role these animals have in all our lives.;Robert Crais;relationship
I'm tired. I'm tired of feeling rejected by the American people. I'm tired of waking up in the middle of the night worrying about the war.;Lyndon B. Johnson;war
American Idol transcends age, gender, ethnicity, everything.;Carrie Underwood;age
When did it become a problem to be a small businessman and become successful? The small businessman - like my father, or like me?;Glenn Beck;business
What we call happiness in the strictest sense comes from the (preferably sudden) satisfaction of needs which have been dammed up to a high degree.;Sigmund Freud;happiness
Ferdinand was a gold trader. He was a lawyer for mining companies. When he entered politics in l949, he had tons and tons of gold. When Bill Gates was a college dropout, Ferdinand already possessed billions of dollars and tons of gold. It wasn't stolen.;Imelda Marcos;politics
Nothing requires the architect's care more than the due proportions of buildings.;Marcus V. Pollio;architecture
Knowledge about the economy, ideas about capitalism and government, the future of the world and geopolitics were things I was never really interested in.;Shia LaBeouf;government
Personal technology has given us the freedom of being able to do whatever we want - and in the case of celebrities and athletes, whomever they want. But it can also serve as a humiliation jetpack.;Sloane Crosley;technology
The next few months are critical to Pakistan's future direction as a democratic state committed to promoting peace, fighting terrorism and working for social justice.;Benazir Bhutto;peace
Every war results from the struggle for markets and spheres of influence, and every war is sold to the public by professional liars and totally sincere religious maniacs, as a Holy Crusade to save God and Goodness from Satan and Evil.;Robert Anton Wilson;god
I'd say that animal rights and environmental issues have always been at the forefront of my mind.;Corey Feldman;environmental
What I like to do is just make good music, good movies, hopefully perform a good show full of energy and just have some fun.;LL Cool J;movies
Religion can make it worse. Are you supposing that if people were encouraged to believe in a transcendent reality, and to be encouraged by grand rituals and music and preaching, to love their neighbors, then they would put jealousy and frustration aside?;Mary Douglas;jealousy
My family and friends treat me as they always have.;Daniel Craig;family
I was a science fiction junkie for a long time.;William Hurt;science
I have yet to hear a man ask for advice on how to combine marriage and a career.;Gloria Steinem;marriage
People here don't identify themselves by their sports team.;Michael Wilbon;sports
Acting gave me the opportunity to do outrageous things. It allowed me to be sad, happy, angry and lustful, even if it was just vicariously.;Joan Allen;sad
Without this playing with fantasy no creative work has ever yet come to birth. The debt we owe to the play of the imagination is incalculable.;Carl Jung;work
I have been dairy free for several years, and I started because I felt it was going to reduce my allergies, which it did, and help me lose weight, which it did.;Fran Drescher;diet
Serious sport has nothing to do with fair play. It is bound up with hatred, jealousy, boastfulness, disregard of all rules and sadistic pleasure in witnessing violence. In other words, it is war minus the shooting.;George Orwell;sports
Of course, the plea for respect for nonhuman life goes far beyond the scientific delight of familiarity with our planet mates. The nonhuman forms of life with which we 6,000 million talking, upright apes share this finite planet are directly or indirectly connected to our well-being.;Lynn Margulis;respect
I absolutely relate to being alone in squalor, trying to come up with something adequate. I relate to that, and I've been known to crawl out of bed and drink out of a 2-liter bottle of Diet Coke.;Diablo Cody;alone
I tend to go for women with common sense. Being down to earth stands out more than looks.;Seann William Scott;women
All love is lost but upon God alone.;William Dunbar;love
Many a doctrine is like a window pane. We see truth through it but it divides us from truth.;Khalil Gibran;truth
It's human nature to be curious about people, and to be more curious about young people than old people. We want to cheer something on at the same time we want to tear it down. That's just so normal.;Amy Grant;nature
Genius without religion is only a lamp on the outer gate of a palace it may serve to cast a gleam of light on those that are without, while the inhabitant sits in darkness.;Hannah More;religion
I saw Richard Linklater's film 'Slacker' for my twenty-first birthday. That was the moment when it all seemed possible. This guy gave me hope.;Kevin Smith;birthday
That person has to be accountable for himself. I think that's what we have to do in society today is to be accountable for yourself. I think we have the tendency to always want to live someone else's life.;Herschel Walker;society
War is an ugly thing, but not the ugliest of things. The decayed and degraded state of moral and patriotic feeling which thinks that nothing is worth war is much worse.;John Stuart Mill;war
The only politics in this country that's relevant to black people today is the politics of revolution... none other.;H. Rap Brown;politics
Money, not morality, is the principle commerce of civilized nations.;Thomas Jefferson;money
People think of Latina women as being fiery and fierce, which is usually true. But I think the quality that so many Latinas possess is strength. I'm very proud to have Latin blood.;Zoe Saldana;strength
The fact that I am a writer comes from the experience of being cut away from my roots and living in Venezuela, where I couldn't find a place for myself, for years and years.;Isabel Allende;experience
Now all the knowledge and wisdom that is in creatures, whether angels or men, is nothing else but a participation of that one eternal, immutable and increased wisdom of God.;Ralph Cudworth;knowledge
We do not want riches, we want peace and love.;Red Cloud;peace
Your theory is crazy, but it's not crazy enough to be true.;Niels Bohr;science
To be a character who feels a deep emotion, one must go into the memory's vault and mix in a sad memory from one's own life.;Albert Finney;sad
Sympathy for victims is always counter-balanced by an equal and opposite feeling of resentment towards them.;Ben Elton;sympathy
Kindness is wisdom.;Philip James Bailey;wisdom
I went and took golf lessons so Dad would let me play with him. I was just terrible... but I was able to have a wonderful time just walking around with Dad. I can see the real pleasure of that game.;David Hyde Pierce;dad
To write a story about New York that only deals with people in your age and socioeconomic bracket, that feels dishonest to me. So much of New York comes from everyone bumping into each other.;Josh Radnor;age
The link between my experience as an entrepreneur and that of a politician is all in one word: freedom.;Silvio Berlusconi;freedom
Poetry is one of the destinies of speech... One would say that the poetic image, in its newness, opens a future to language.;Gaston Bachelard;poetry
Back in the '70s, like one of my favorite movies ever was 'The Bad News Bears', and that was a kids' movie, but I don't think of it that way. I think of it as just a great movie because Walter Matthau was so funny and so harsh with those kids.;Jack Black;funny
My mission, I guess, has always been the kind of world where lesbian and gay people can celebrate who we are with equal freedom, dignity, and respect.;John Fisher;respect
A politician never forgets the precarious nature of elective life. We have never established a practice of tenure in public office.;Hubert H. Humphrey;nature
I didn't really want to live, so anything that was an investment in time made me angry... but also I just felt sad. When the hopelessness is hurting you, it's the fixtures and fittings that finish you off.;Angelina Jolie;time
We're in a leadership position in sports. People look up to the National Football League.;Roger Goodell;leadership
How many famous and high-spirited heroes have lived a day too long?;Jean-Jacques Rousseau;famous
The humblest painter is a true scholar and the best of scholars the scholar of nature.;William Hazlitt;best
Forgiveness is God's command.;Martin Luther;forgiveness
One good teacher in a lifetime may sometimes change a delinquent into a solid citizen.;Philip Wylie;teacher
I'm a big sports fan. College football is my favorite.;Verne Troyer;sports
Those who are believed to be most abject and humble are usually most ambitious and envious.;Baruch Spinoza;jealousy
Death and vulgarity are the only two facts in the nineteenth century that one cannot explain away.;Oscar Wilde;death
If this liberal potential is properly channeled, we may expect the area of freedom of the United States to increase. The problem is to spend up our rate of social invention in the service of the welfare of all the people.;Henry A. Wallace;freedom
Learning should be a joy and full of excitement. It is life's greatest adventure it is an illustrated excursion into the minds of the noble and the learned.;Taylor Caldwell;learning
I'm not looking to lose anything. I'm looking to continue making movies.;Johnny Knoxville;movies
Like the British Constitution, she owes her success in practice to her inconsistencies in principle.;Thomas Hardy;success
I'm not geeky but I have my geeky, corky moments, and then I've got some aspects of cool in me, I guess.;Nick Cannon;cool
But now Americans, they felt a sense of peace and protection because they've been separated by so many thousands of miles of ocean. And you know, the fact that it's come to the U.S. like this is so sad, and yet you know, what can you do? It's here.;Patty Hearst;peace
If you are ever at a loss to support a flagging conversation, introduce the subject of eating.;Leigh Hunt;food
God as now generally conceived of is only the last witch.;Samuel Butler;god
Every year of my life I grow more convinced that it is wisest and best to fix our attention on the beautiful and the good, and dwell as little as possible on the evil and the false.;Richard Cecil;good
Music is a part of my life all the time - on the plane, before matches, driving out to the court.;Maria Sharapova;music
True education is concerned not only with practical goals but also with values. Our aims assure us of our material life, our values make possible our spiritual life.;Ludwig Mies van der Rohe;education
I want to promote poetry to the point where you got all the baldhead kids running around doing poetry, getting the music out of the way and having only words, the spoken word, and then see what happens.;Russell Simmons;poetry
The response of anybody interested in liberty is that we all have a say and the ability to have an argument is exactly what liberty is, even though it may never be resolved. In any authoritarian society the possessor of power dictates, and if you try and step outside he will come after you.;Salman Rushdie;society
Women always excel men in that sort of wisdom which comes from experience. To be a woman is in itself a terrible experience.;H. L. Mencken;wisdom
It requires greater courage to preserve inner freedom, to move on in one's inward journey into new realms, than to stand defiantly for outer freedom. It is often easier to play the martyr, as it is to be rash in battle.;Rollo May;courage
Not even the brightest future can make up for the fact that no roads lead back to what came before - to the innocence of childhood or the first time we fell in love.;Jo Nesbo;future
Giving women education, work, the ability to control their own income, inherit and own property, benefits the society. If a woman is empowered, her children and her family will be better off. If families prosper, the village prospers, and eventually so does the whole country.;Isabel Allende;education
After every war someone has to tidy up.;Wislawa Szymborska;war
Education is when you read the fine print experience is what you get when you don't.;Pete Seeger;experience
The very impossibility in which I find myself to prove that God is not, discovers to me his existence.;Voltaire;god
Age does not bring you wisdom, age brings you wrinkles.;Estelle Getty;age
Some types of environmental restoration projects are well-known restored wetlands, for instance, or coal mine reclamation projects. Recently though, larger dam removal projects have started, a number of them in Washington state.;Matt Gonzalez;environmental
Is there an equality of power between America and Iraq? Definitely not however, the Iraqi people are standing fast and are defending their land courageously.;Bashar al-Assad;equality
As a black woman, my politics and political affiliation are bound up with and flow from participation in my people's struggle for liberation, and with the fight of oppressed people all over the world against American imperialism.;Angela Davis;politics
Nonetheless, do I have respect for people who believe in the hereafter? Of course I do. I might add, perhaps even a touch of envy too, because of the solace.;Studs Terkel;respect
The fear factor actually brings the genuineness.;Ang Lee;fear
War is delightful to those who have had no experience of it.;Desiderius Erasmus;experience
Mass transportation is doomed to failure in North America because a person's car is the only place where he can be alone and think.;Marshall McLuhan;alone
There's no one I trust in show business more than Sabrina Wind. She's my eyes and ears when I can't be there. She weighs in on everything, from scripts to sets to advertising.;Marc Cherry;trust
We had great faith that with patience, understanding, and education, that my family and I could be helpful in changing their minds and attitudes around.;Ryan White;patience
This is the way of peace: Overcome evil with good, falsehood with truth, and hatred with love.;Peace Pilgrim;peace
I learn from thinking about the future, what hasn't been done yet. That's kind of my constant obsession.;John Cale;future
Some of us are interested in directors, but really the vast majority of us are interested in actors. You experience the films through the actors, so they're all locked into your imagination in some kind of layer of fantasy or hatred or wherever they settle into your imagination.;Danny Boyle;imagination
But I try to steal other moments. Sometimes I get up very early in the morning and enjoy a quiet house and cup of tea before the craziness begins. Other times, I'll take a quick walk on the beach. You can find peace in a few minutes.;Cindy Crawford;peace
Gray hair is God's graffiti.;Bill Cosby;god
And if the imam and the Muslim leadership in that community is so intent on building bridges, then they should voluntarily move the mosque away from ground zero and move it whether it's uptown or somewhere else, but move it away from that area, the same as the pope directed the Carmelite nuns to move a convent away from Auschwitz.;Peter King;leadership
We can easily forgive a child who is afraid of the dark the real tragedy of life is when men are afraid of the light.;Plato;men
Thought is subversive and revolutionary, destructive and terrible, Thought is merciless to privilege, established institutions, and comfortable habit. Thought is great and swift and free.;Bertrand Russell;great
God is not upset that Gandhi was not a Christian, because God is not a Christian! All of God's children and their different faiths help us to realize the immensity of God.;Desmond Tutu;god
