There is a fountain of youth: it is your mind, your talents, the creativity you bring to your life and the lives of people you love. When you learn to tap this source, you will truly have defeated age.;Sophia Loren;age
Humor can be an incredible lacerating and effective weapon. And that is the way I use it.;Carl Hiaasen;humor
A diplomat is a man who always remembers a woman's birthday but never remembers her age.;Robert Frost;age
Religion leaves no room for human complexity.;Daniel Radcliffe;religion
I wrote a novel for my degree, and I'm very happy I didn't submit that to a publisher. I sympathize with my professors who had to read it.;David Eddings;graduation
Is it right to probe so deeply into Nature's secrets? The question must here be raised whether it will benefit mankind, or whether the knowledge will be harmful.;Pierre Curie;knowledge
I just don't crave junk food.;Cat Deeley;food
Just touching that old tree was truly moving to me because when you touch these trees, you have such a sense of the passage of time, of history. It's like you're touching the essence, the very substance of life.;Kim Novak;history
When you get to my age life seems little more than one long march to and from the lavatory.;A. C. Benson;age
You don't choose your family. They are God's gift to you, as you are to them.;Desmond Tutu;family
A lot of sequins for New Year's! Red, green, white - I fail at all of that because I'm always in black. But for Christmas, I do love wearing cute dresses with tights and a pair of boots.;Ashley Benson;christmas
When grace is joined with wrinkles, it is adorable. There is an unspeakable dawn in happy old age.;Victor Hugo;age
I am sure that I have been much more useful to society as a medical physicist.;John Cameron;medical
Americans are so enamored of equality that they would rather be equal in slavery than unequal in freedom.;Alexis de Tocqueville;equality
You can't really be strong until you see a funny side to things.;Ken Kesey;funny
Enjoying success requires the ability to adapt. Only by being open to change will you have a true opportunity to get the most from your talent.;Nolan Ryan;success
He was one of those men who possess almost every gift, except the gift of the power to use them.;Charles Kingsley;men
When I started doing movies, every crew member was older than me.;Elizabeth Hurley;movies
I like guys with a nice smile. I know it's cliche, but it's so true! I like a guy with a nice smile and nice eyes.;Rebecca Black;smile
I don't think about financial success as the measurement of my success.;Christie Hefner;finance
Well, my background is journalism. I don't have any creative-writing experience except for one class I took as a sophomore in college.;Dave Eggers;experience
Of course, bad marriages are so pervasive that they have invaded the faith community too.;Jerry B. Jenkins;faith
Poverty is unnecessary.;Muhammad Yunus;finance
The war... was an unnecessary condition of affairs, and might have been avoided if forebearance and wisdom had been practiced on both sides.;Robert E. Lee;war
The world is full of magical things patiently waiting for our wits to grow sharper.;Bertrand Russell;funny
Genius is the ability to put into effect what is on your mind.;F. Scott Fitzgerald;communication
The idea of capitalism is not just success but also the failure that allows success to happen.;P. J. O'Rourke;success
Discretion is nothing other than the sense of justice with respect to the sphere of the intimate contents of life.;Georg Simmel;respect
I'm back to doing everything I used to, loving life as ever.;Donna Mills;life
Firemen can do almost everything. You already trust them in life-threatening situations why not let them help you with your everyday problems, too?;David Hunt;trust
Kids are meant to believe that their stepping stone to massive money is 'The X Factor.';Iain Duncan Smith;money
People in Afghanistan want peace, including the Taliban. They're also people like we all are. They have families, they have relatives, they have children, they are suffering a tough time.;Hamid Karzai;peace
There is always the danger that we may just do the work for the sake of the work. This is where the respect and the love and the devotion come in - that we do it to God, to Christ, and that's why we try to do it as beautifully as possible.;Mother Teresa;love
First of all, I think it's odd that people who cover politics wouldn't have any political views.;Nate Silver;politics
No one has yet realized the wealth of sympathy, the kindness and generosity hidden in the soul of a child. The effort of every true education should be to unlock that treasure.;Emma Goldman;sympathy
