Too much truth is uncouth.;Franklin P. Adams;truth
The most important thing in my father's life? World peace. Me and my brother. My mom.;Sean Lennon;mom
A wise man is superior to any insults which can be put upon him, and the best reply to unseemly behavior is patience and moderation.;Moliere;patience
Without a family, man, alone in the world, trembles with the cold.;Andre Maurois;family
I'd rather regret the things I've done than regret the things I haven't done.;Lucille Ball;wisdom
It is capitalist America that produced the modern independent woman. Never in history have women had more freedom of choice in regard to dress, behavior, career, and sexual orientation.;Camille Paglia;women
Have you learned the lessons only of those who admired you, and were tender with you, and stood aside for you? Have you not learned great lessons from those who braced themselves against you, and disputed passage with you?;Walt Whitman;great
Success is not final, failure is not fatal: it is the courage to continue that counts.;Winston Churchill;failure
Women have no sympathy and my experience of women is almost as large as Europe.;Florence Nightingale;experience
I make a lot of mistakes, too, and I'm constantly re-evaluating how I'm doing things and trying to be better every day, whether it's as a mom or taking care of myself.;Mia Hamm;mom
I doubt I'll be singing forever, because at some point people aren't going to want to hear my music, and I hope that I'll still get the opportunity to write songs.;Adele;hope
Mr. Arthur Ashe, he was good. I read some of his books. He knew about everything, but he was real quiet and didn't talk much. I never met him.;Mike Tyson;good
Television is such an evolving medium. When you're doing a TV show, it's not like you just shoot for six weeks and you're in an editing room with all of your footage. It's like a guitar or a car, you have to fine tune things. You stop doing what's not working, you work on what is working and you add things that do work.;Chris Pratt;car
Architecture has recorded the great ideas of the human race. Not only every religious symbol, but every human thought has its page in that vast book.;Victor Hugo;architecture
In properly organized groups no faith is required what is required is simply a little trust and even that only for a little while, for the sooner a man begins to verify all he hears the better it is for him.;G. I. Gurdjieff;trust
Social cohesion was built into language long before Facebook and LinkedIn and Twitter - we're tribal by nature. Tribes today aren't the same as tribes thousand of years ago: It isn't just religious tribes or ethnic tribes now: It's sports fans, it's communities, it's geography.;Peter Guber;sports
It was a lovely opportunity for the first time in my whole career to stand up and thank people who are really responsible for me getting to realize my dreams.;Rachel Griffiths;dreams
Government is a trust, and the officers of the government are trustees. And both the trust and the trustees are created for the benefit of the people.;Henry Clay;government
To love someone means to see him as God intended him.;Fyodor Dostoevsky;god
Young people can get very discouraged and get hooked on drugs or on alcohol because of problems they perceive as insurmountable. It is important that they realize a mistake need not ruin their future, but they must also know that not everything in life is a bed of roses.;Maureen Forrester;future
Indeed, in view of its function, religion stands in greater need of a rational foundation of its ultimate principles than even the dogmas of science.;Muhammad Iqbal;religion
But the love of adventure was in father's blood.;Buffalo Bill;dad
Acknowledging class was always difficult for 'New Democrats' - it was second-wave, it was divisive - but 2008 made retro politics cool again.;Thomas Frank;politics
Each age has deemed the new-born year the fittest time for festal cheer.;Walter Scott;newyears
Quantum computation is... a distinctively new way of harnessing nature... It will be the first technology that allows useful tasks to be performed in collaboration between parallel universes.;David Deutsch;nature
Mexican food is far more varied than people think. It changes like dialects. I was brought up in Jalisco by the sea on a basic diet - tomatoes, chillis, peppers of every size and rice, which is a Mexican staple. The Pacific coast has a huge array of seafood.;Gael Garcia Bernal;diet
My friends and I would get up early and take our horses through the national forest. My mom was very free. It was always 'Out of the house!' There was no watching television on weekends.;Anna Torv;mom
To be great is to be misunderstood.;Ralph Waldo Emerson;great
Dreams do come true, even for someone who couldn't speak English and never had a music lesson or much of an education.;Lawrence Welk;dreams
Technology is just a tool. In terms of getting the kids working together and motivating them, the teacher is the most important.;Bill Gates;technology
It took me twenty years to get Steven Parrino's work. From the time I first saw his art, in the mid-eighties, I almost always dismissed it as mannered, Romantic, formulaic, conceptualist-formalist heavy-metal boy-art abstraction.;Jerry Saltz;art
A tyrant must put on the appearance of uncommon devotion to religion. Subjects are less apprehensive of illegal treatment from a ruler whom they consider god-fearing and pious. On the other hand, they do less easily move against him, believing that he has the gods on his side.;Aristotle;religion
It is only an auctioneer who can equally and impartially admire all schools of art.;Oscar Wilde;art
In America, now, let us - Christian, Jew, Muslim, agnostic, atheist, wiccan, whatever - fight nativism with the same strength and conviction that we fight terrorism. My faith calls on its followers to love one's enemies. A tall order, that - perhaps the tallest of all.;Jon Meacham;faith
Were it not for imagination a man would be as happy in arms of a chambermaid as of a duchess.;Samuel Johnson;imagination
All religion seems to need to prove that it's the only truth. And that's where it turns demonic. Because that's when you get religious wars and persecutions and burning heretics at the stake.;John Shelby Spong;religion
It's what still excites me most about acting: letting your imagination go places it's never been before. There's nothing better than that.;Robin Wright Penn;imagination
Fatherhood is pretending the present you love most is soap-on-a-rope.;Bill Cosby;love
Most of the things we decide are not what we know to be the best. We say yes, merely because we are driven into a corner and must say something.;Frank Crane;best
School is practice for future life, practice makes perfect and nobody's perfect, so why practice?;Billie Joe Armstrong;life
Government in the U.S. today is a senior partner in every business in the country.;Norman Cousins;government
Now I'll read anytime, anywhere. I love reading in front of the space heater. Isn't that a sad confession? But it's like my substitute for the roaring fireplace of yore.;Karen Russell;sad
Faith and doubt both are needed - not as antagonists, but working side by side to take us around the unknown curve.;Lillian Smith;faith
Education is the power to think clearly, the power to act well in the worlds work, and the power to appreciate life.;Brigham Young;power
When it's over, I want to say: all my life I was a bride married to amazement. I was the bridegroom, taking the world into my arms.;Mary Oliver;amazing
What the world needs is a small, compact, flexible fusion technology that could make electricity where and when it is needed. The existing fusion program is leading to a huge source of centralized power, at a price that nobody except a government can afford.;Freeman Dyson;government
Web users ultimately want to get at data quickly and easily. They don't care as much about attractive sites and pretty design.;Tim Berners-Lee;business
I worked as a lawyer as a member of the teaching staff of a technical college and then I worked principally as legal adviser to Adolf Hitler and the National Socialist German Workers Party.;Hans Frank;legal
I never get the accountants in before I start up a business. It's done on gut feeling, especially if I can see that they are taking the mickey out of the consumer.;Richard Branson;business
IN April 1882 my father died and I was at once whirled out of my land of dreams into a very different sphere.;Edward Carpenter;dreams
Every time I copy something, I can draw it for the rest of my life. But research is so painful - I mean just opening up a magazine looking for a picture of a car or looking out the window looking for a car is just hard!;Jaime Hernandez;car
Romantic love is mental illness. But it's a pleasurable one. It's a drug. It distorts reality, and that's the point of it. It would be impossible to fall in love with someone that you really saw.;Fran Lebowitz;love
We won a contest at the teen fair in Vancouver and the first prize was a recording contract and we recorded at a radio station on the stairway, and we did a record and it got put out.;Tommy Chong;teen
Speaking very generally, I find that women are spiritually, emotionally, and often physically stronger than men.;Gary Oldman;men
People say that life is the thing, but I prefer reading.;Logan P. Smith;funny
I'm always going to get more of a charge playing Chicago than I will Duluth or some place like that. Just because of the history and the people there are way more knowledgeable than a lot of other cities. It's an amazing music scene with some great bands and great musicians.;Matt Cameron;amazing
The secret to happiness is freedom... And the secret to freedom is courage.;Thucydides;freedom
Tell me who admires and loves you, and I will tell you who you are.;Antoine de Saint-Exupery;love
One of the things that bothers me most is the growing belief in the country that security is more important than freedom. It ain't.;Lyn Nofziger;freedom
A lot of people have great hope, and a lot of people who have great hope live. And, some of them who have great hope die. So it's not that hope is going to save you.;Elizabeth Edwards;hope
I don't know Dr. Rosenberg. I have never met her, I have never spoken or corresponded with this woman. And to my knowledge, she is ignorant of my work and background except in the very broadest of terms.;Steven Hatfill;knowledge
Hope founded upon a human being, a man-made philosophy or any institution is always misplaced... because these things are unreliable and fleeting.;Charles Stanley;hope
I spent a lot of money on booze, birds and fast cars. The rest I just squandered.;George Best;car
To die for one's country is such a worthy fate that all compete for so beautiful a death.;Pierre Corneille;death
The future of Conservatism lies in our beliefs and values, not by throwing them away. We need to shed associations that bind us to past failures, but hold faith with those things that make us Conservatives.;Iain Duncan Smith;future
The most tragic paradox of our time is to be found in the failure of nation-states to recognize the imperatives of internationalism.;Earl Warren;failure
A pun does not commonly justify a blow in return. But if a blow were given for such cause, and death ensued, the jury would be judges both of the facts and of the pun, and might, if the latter were of an aggravated character, return a verdict of justifiable homicide.;Oliver Wendell Holmes;death
The atomic bomb made the prospect of future war unendurable. It has led us up those last few steps to the mountain pass and beyond there is a different country.;J. Robert Oppenheimer;war
A lot of women these days, a lot of young women don't want to call themselves feminists. You have this cheap, hideous 'girl power' sort of fad, which I think is pretty benign at best, but at worst, I think it's a way of taking the politics out of feminism and making it some kind of fashion.;Ani DiFranco;best
You cannot be President of the United States if you don't have faith. Remember Lincoln, going to his knees in times of trial in the Civil War and all that stuff.;George H. W. Bush;faith
The fickleness of the women I love is only equalled by the infernal constancy of the women who love me.;George Bernard Shaw;love
I'm completely in love with the world but also terrified of it. It creates some overwhelming feelings. Wanting to battle out that joy and fear is part of my music.;Florence Welch;fear
Generally speaking, historically in this country, the care of a child has been thought of as female business.;Eddie Bernice Johnson;history
I love to shop after a bad relationship. I don't know. I buy a new outfit and it makes me feel better. It just does. Sometimes I see a really great outfit, I'll break up with someone on purpose.;Rita Rudner;great
Sports is the only entertainment where, no matter how many times you go back, you never know the ending.;Neil Simon;sports
There are many elements to a campaign. Leadership is number one. Everything else is number two.;Bertolt Brecht;leadership
I'm so happy now. I love that I'm in a relationship right now... I want a life... The past five years or so I've found my groove and my balance.;Kelly Clarkson;relationship
Ask Elizabeth is a community of voices, it's not me standing on a podium telling people how to run their lives, it's girls helping each other sharing their wisdom and advice and I create a space for them to do it.;Elizabeth Berkley;wisdom
Townes van Zandt is the best songwriter in the whole world and I'll stand on Bob Dylan's coffee table in my cowboy boots and say that.;Steve Earle;best
We must conceive of this whole universe as one commonwealth of which both gods and men are members.;Marcus Tullius Cicero;men
Every science is a profane restatement of the preceding dogmas of the religious period.;Francis Parker Yockey;science
I am a poor man and of little worth, who is laboring in that art that God has given me in order to extend my life as long as possible.;Michelangelo;god
Those who look for the laws of Nature as a support for their new works collaborate with the creator.;Antonio Gaudi;nature
I understand it's my role to realize people's dreams. I'm O.K. with that so long as my songs are my own. No one can take my songs away from me.;Ayumi Hamasaki;dreams
I am what I am, I'm doing very well in my life, and I'm thankful to God for that.;LL Cool J;thankful
Never be the only one, except, possibly, in your own home.;Alice Walker;home
Modern bodybuilding is ritual, religion, sport, art, and science, awash in Western chemistry and mathematics. Defying nature, it surpasses it.;Camille Paglia;religion
Brevity is a great charm of eloquence.;Marcus Tullius Cicero;great
Religion promotes the divine discontent within oneself, so that one tries to make oneself a better person and draw oneself closer to God.;Cyril Cusack;religion
We have a system that increasingly taxes work and subsidizes nonwork.;Milton Friedman;work
Keep in mind that neither success nor failure is ever final.;Roger Babson;success
Sometimes being a friend means mastering the art of timing. There is a time for silence. A time to let go and allow people to hurl themselves into their own destiny. And a time to prepare to pick up the pieces when it's all over.;Octavia Butler;time
No one wants to hear my perspective on politics, but I think honestly as you get older, you get more interested in it.;Danica Patrick;politics
Morality is not the doctrine of how we may make ourselves happy, but how we may make ourselves worthy of happiness.;Immanuel Kant;happiness
Light, God's eldest daughter, is a principal beauty in a building.;Thomas Fuller;architecture
It's hard to pay attention these days because of multiple affects of the information technology nowadays. You tend to develop a faster, speedier mind, but I don't think it's necessarily broader or smarter.;Robert Redford;technology
It is true that the aristocracies seem to have abused their monopoly of legal knowledge and at all events their exclusive possession of the law was a formidable impediment to the success of those popular movements which began to be universal in the western world.;Henry James Sumner Maine;legal
When people don't understand that the government doesn't have their interests in mind, they're more susceptible to go to war.;Howard Zinn;war
The gifts of nature are infinite in their variety, and mind differs from mind almost as much as body from body.;Quintilian;nature
Acting is fantastic, but to be able to create a whole world on celluloid is amazing. It's like taking your dreams straight from your head and projecting them onto a screen.;Amber Benson;amazing
The capacity you're thinking of is imagination without it there can be no understanding, indeed no fiction.;William Trevor;imagination
Our heavenly Father understands our disappointment, suffering, pain, fear, and doubt. He is always there to encourage our hearts and help us understand that He's sufficient for all of our needs. When I accepted this as an absolute truth in my life, I found that my worrying stopped.;Charles Stanley;fear
It is not possible to live in this age if you don't have a sense of many contradictory forces.;Rem Koolhaas;age
Many a good hanging prevents a bad marriage.;William Shakespeare;good
In their poverty, the mentally handicapped reveal God to us and hold us close to the gospel.;Henri Nouwen;god
It is the creative potential itself in human beings that is the image of God.;Mary Daly;god
That which is not good for the bee-hive cannot be good for the bees.;Marcus Aurelius;good
Part of the reason why movie bosses are so obsessed with crime movies is because they know that world and the criminals. And that's what they are - they would not hesitate to act illegally to achieve profit and gain.;Peter Mullan;movies
Why do we have 47 million people without health care? Because America has become about 'me'. What's happened to 'we' as a people? I believe in that and that resonates to most people.;Carl Lewis;health
As long as enough people can be frightened, then all people can be ruled. That is how it works in a democratic system and mass fear becomes the ticket to destroy rights across the board.;James Bovard;fear
I never cut class. I loved getting A's, I liked being smart. I liked being on time. I thought being smart is cooler than anything in the world.;Michelle Obama;time
It's just poetry, beauty and love. How hard can that be to act?;Robin Wright Penn;beauty
Alimony is like buying hay for a dead horse.;Groucho Marx;humor
We were promised a simpler life, and technology has only complicated our lives.;Freeman Thomas;technology
Of course, I did lots of what would be called graphic design now, what used to be called commercial art.;Leonard Baskin;design
I would think twice about designing stuff for which there was no need and which didn't endure.;Robin Day;design
Those among them that have not received our religion do not fright any from it, and use none ill that goes over to it, so that all the while I was there one man was only punished on this occasion.;Thomas More;religion
It's funny how the music industry is enraged about the Internet and the way things are copied without being paid for. But you know why people steal the music? Because they can't afford the music.;Tom Petty;music
There is nothing in the world so much admired as a man who knows how to bear unhappiness with courage.;Lucius Annaeus Seneca;courage
To me, what I love about the draft is first, you see the young men who are realizing their dreams that they've worked so hard for. That's a pretty cool thing. You saw the emotion from some of these guys the other day. And then, the second thing is this total sense of hope and optimism. And, I think that's great for everybody.;Roger Goodell;dreams
Sweat saves blood.;Erwin Rommel;war
One of my pet peeves is that sometimes the talents of my band get overlooked because, and it was the same problem that Frank Zappa had, with a lot of groups that use humor, people don't realize there's a lot of craft behind the comedy.;Al Yankovic;humor
If you are a great dramatic actor then you often don't know if people are enjoying your stuff at all because they are sitting there in silence. But with comedy it's a simple premise. If it's funny, people laugh. If it's not, they don't.;Steve Coogan;funny
A man is given the choice between loving women and understanding them.;Ninon de L'Enclos;women
Life science research can be done on multiple platforms. Since we have a very small number of people flying into space, the more people you have, the better.;Laurel Clark;science
I despair of ever writing excellent poetry.;Isaac Rosenberg;poetry
I am a big fan of the old Howard Hawks films from the 30s and 40s, I was a big Hepburn and Tracey fan for a while and Woody Allen films that are a very different kind of romantic comedy.;Edward Burns;romantic
What I'm doing is art - it's low-brow art but there's a magic in that.;Kesha;art
I do not suppose I shall be remembered for anything. But I don't think about my work in those terms. It is just as vulgar to work for the sake of posterity as to work for the sake of money.;Orson Welles;money
It's funny when people say, 'I don't think Julia likes me.' Honey, if I don't like you, you're going to know about it.;Julia Roberts;funny
Computers are scary. They're nightmares to fix, lose our stuff, and, on occasion, they crash, producing the blue screen of death. Steve Jobs knew this. He knew that computers were bulky and hernia-inducing and Darth Vader black. He understood the value of declarative design.;Wesley Morris;computers
The Bee Gees who are brilliant, I just love great music.;Michael Jackson;music
If anyone asks for your autograph they're showing you respect and give it back to them.;Johnny Rotton;respect
Maybe I'm genetically more inclined to music - but the music I make is so far removed from Indian classical music. I grew up in Texas!;Norah Jones;music
I've been so fortunate in my life that my family has never been jealous of my success. They have shown true love and commitment to me by being supportive. They shared in it.;Mike Krzyzewski;family
I would love to photograph Stephen Hawking. I am just fascinated by science, I really am.;Helena Christensen;science
I love myself. Anything that has my name I'm tickled to death.;Barbara Corcoran;death
The child supplies the power but the parents have to do the steering.;Benjamin Spock;parenting
I look forward to a great future for America - a future in which our country will match its military strength with our moral restraint, its wealth with our wisdom, its power with our purpose.;John F. Kennedy;power
Dreams get you into the future and add excitement to the present.;Robert Conklin;dreams
How incessant and great are the ills with which a prolonged old age is replete.;C. S. Lewis;age
No one knows what women want!;Ian Somerhalder;women
There is nothing stable in the world uproar's your only music.;John Keats;music
One thing that makes France different from other countries is the tradition of social solidarity. People from all backgrounds and political positions are willing to contribute for services and protection of society as a whole - but on the condition that money is being spent effectively and that everyone is paying their part.;Francois Hollande;society
I had an amazing experience working with great people. I had a great family, a typical family with drama in certain areas, and that's pretty much everywhere in everyone's life.;Tina Yothers;amazing
We know evolution happened because innumerable bits of data from myriad fields of science conjoin to paint a rich portrait of life's pilgrimage.;Michael Shermer;science
I think all the knowledge and all the travels that I've done, I'm going to do a lot of great work in the future.;Chris Tucker;knowledge
And most importantly perhaps, children can learn about their rights, share their knowledge with the children of other nations, identify problems with them and establish how they might work together to address them.;Carol Bellamy;knowledge
Pop songs are not as graceful as they used to be. Performers today haven't gone through the regimen of learning how to write. And of course, everyone wants to own copyrights.;Hal David;learning
If you have stage fright, it never goes away. But then I wonder: is the key to that magical performance because of the fear?;Stevie Nicks;fear
Every man has his own destiny: the only imperative is to follow it, to accept it, no matter where it leads him.;Henry Miller;future
People say funny things all the time during really serious moments in life.;Mark Ruffalo;funny
Our citizens are tired of big government raising their taxes and cooking up new ways to micromanage their lives, our citizens are tired of big government killing jobs with their do-gooder policies. In short the people are Fed Up!;Rick Perry;government
It's amazing... to enjoy the results of your labor.;Michael Rady;amazing
Go big or go home. Because it's true. What do you have to lose?;Eliza Dushku;motivational
The power to investigate is a great public trust.;Emanuel Celler;trust
The sum of the whole is plainly this: The nature of man considered in his single capacity, and with respect only to the present world, is adapted and leads him to attain the greatest happiness he can for himself in the present world.;Joseph Butler;respect
It is in his knowledge that man has found his greatness and his happiness, the high superiority which he holds over the other animals who inhabit the earth with him, and consequently no ignorance is probably without loss to him, no error without evil.;James Smithson;happiness
I'd love to play more challenging roles, characters that would stretch my comfort zone and imagination.;Isabelle Fuhrman;imagination
Enlightened leadership is spiritual if we understand spirituality not as some kind of religious dogma or ideology but as the domain of awareness where we experience values like truth, goodness, beauty, love and compassion, and also intuition, creativity, insight and focused attention.;Deepak Chopra;leadership
If we abandon marriage, we abandon the family.;Michael Enzi;marriage
No event in American history is more misunderstood than the Vietnam War. It was misreported then, and it is misremembered now.;Richard M. Nixon;history
A constant struggle, a ceaseless battle to bring success from inhospitable surroundings, is the price of all great achievements.;Orison Swett Marden;great
Inspiration is one thing and you can't control it, but hard work is what keeps the ship moving. Good luck means, work hard. Keep up the good work.;Kevin Eubanks;work
I know so many amazing actors who don't get work... and then there are a bunch of real duds that work all the time. The industry is just not fair in that way.;Jenna Fischer;amazing
Faith has to do with things that are not seen and hope with things that are not at hand.;Thomas Aquinas;hope
I am prepared to meet my Maker. Whether my Maker is prepared for the great ordeal of meeting me is another matter.;Winston Churchill;great
The making of music is profoundly affected by the market.;David Byrne;music
I believe very strongly, and have fought since many years ago - at least over 30 years ago - to get architecture not just within schools, but architecture talked about under history, geography, science, technology, art.;Richard Rogers;science
Produce great men, the rest follows.;Walt Whitman;great
Beauty in art is often nothing but ugliness subdued.;Jean Rostand;art
A budget tells us what we can't afford, but it doesn't keep us from buying it.;William Feather;business
Turn your wounds into wisdom.;Oprah Winfrey;wisdom
I always, always meant to be on stage. I only ended up even auditioning for television and movies because I was understudying a Turgenev play on Broadway and was so broke that, when I got a mini-series, I had to take it and was so ashamed because I was such a snob.;Jennifer Garner;movies
To this day, I am the least materialistic person I know, because my father didn't raise me to just go out and buy this or that car. The only reason I wanted to make money as an actor was because I'm passionate about food!;Hugh Jackman;food
I decided that if I could paint that flower in a huge scale, you could not ignore its beauty.;Georgia O'Keeffe;beauty
Romney is right that the Obama vision is too centered on government. But his is too centered on the promotion of business and wealth creation at the expense of everything else.;John Podhoretz;government
I'm going to take care of the man I'm with. I grew up in a household where my mum takes care of my dad - she cooks, she does everything - and that's the kind of girl I am.;Nicole Scherzinger;dad
I've always gotten a positive reaction to doing African-American characters.;Tracey Ullman;positive
Being rich is a good thing. Not just in the obvious sense of benefitting you and your family, but in the broader sense. Profits are not a zero sum game. The more you make, the more of a financial impact you can have.;Mark Cuban;family
But if you pick up every other magazine, it is the peanut butter diet, or the cabbage soup diet, and then you go to the radio and you hear that you can drink some solution and you will lose weight overnight. It just does not work that way!;Richard Simmons;diet
Family life was wonderful. The streets were bleak. The playgrounds were bleak. But home was always warm. My mother and father had a great relationship. I always felt 'safe' there.;Robert Cormier;family
Not necessity, not desire - no, the love of power is the demon of men. Let them have everything - health, food, a place to live, entertainment - they are and remain unhappy and low-spirited: for the demon waits and waits and will be satisfied.;Friedrich Nietzsche;health
Men's competitive team sports focus on the balance between individual achievement and team achievement with the emphasis on team achievement.;Warren Farrell;sports
Great hopes make great men.;Thomas Fuller;inspirational
I was very studious, too much. I would never go out at weekends. I was very serious. You should have seen me in class - I was blushing and sweating every time the teacher asked me something.;Eva Green;teacher
The internet could be a very positive step towards education, organisation and participation in a meaningful society.;Noam Chomsky;society
Millions saw the apple fall, but Newton was the one who asked why.;Bernard Baruch;leadership
It's always too early to quit.;Norman Vincent Peale;motivational
Well, I'm not a method actress by any stretch of the imagination so the best thing that I can do is be as real as possible and find whatever commonality in that character that I can see myself.;Rashida Jones;imagination
An educated person is one who has learned that information almost always turns out to be at best incomplete and very often false, misleading, fictitious, mendacious - just dead wrong.;Russell Baker;best
All great change in America begins at the dinner table.;Ronald Reagan;great
Our object in the construction of the state is the greatest happiness of the whole, and not that of any one class.;Plato;happiness
Our enemies can deal a blow to us any time they wish. They did not wait for permission to do this. They do not deal a blow with prior notice. They do not take action because they can't.;Mahmoud Ahmadinejad;time
Love does not dominate it cultivates.;Johann Wolfgang von Goethe;love
I love the comic opportunities that come up in the context of a father-son relationship.;Harrison Ford;dad
I was in the bath at the time, and my dad came running in and said, 'Guess who they want to play Harry Potter!?' and I started to cry. It was probably the best moment of my life.;Daniel Radcliffe;best
Architect. One who drafts a plan of your house, and plans a draft of your money.;Ambrose Bierce;money
There may be Peace without Joy, and Joy without Peace, but the two combined make Happiness.;John Buchan;happiness
What does love look like? It has the hands to help others. It has the feet to hasten to the poor and needy. It has eyes to see misery and want. It has the ears to hear the sighs and sorrows of men. That is what love looks like.;Saint Augustine;sympathy
Democracy is worth dying for, because it's the most deeply honorable form of government ever devised by man.;Ronald Reagan;government
You need imagination in order to imagine a future that doesn't exist.;Azar Nafisi;imagination
Nothing that is really good and God-like dies.;Ernst Moritz Arndt;death
Funny is only something that others know about you - you can't be funny by yourself.;Chris Rock;funny
I was motivated to be different in part because I was different.;Donna Brazile;motivational
I didn't want to be the typical teen idol. I didn't want to be Leif Garrett. I didn't want to be Shaun Cassidy, David Cassidy or Parker Stevenson. I wanted to do my own thing.;Willie Aames;teen
Let your religion be less of a theory and more of a love affair.;Gilbert K. Chesterton;religion
Men are not against you they are merely for themselves.;Gene Fowler;men
I do love the films I've done in the past. I work hard in my movies and my friends work hard and we're trying to make people laugh and I'm very proud of that.;Adam Sandler;movies
Everything's complicated, even those things that seem flat in their bleakness or sadness.;Nick Hornby;sad
The spirit of truth and the spirit of freedom - these are the pillars of society.;Henrik Ibsen;society
The result showed the wisdom of your orders.;John Bigelow;wisdom
I decided to pursue music, so I dropped out of school and I told my parents I didn't want any money from them. I got three jobs and I just hit the ground running.;Lady Gaga;music
In every society some men are born to rule, and some to advise.;Ralph Waldo Emerson;men
That no government, so called, can reasonably be trusted, or reasonably be supposed to have honest purposes in view, any longer than it depends wholly upon voluntary support.;Lysander Spooner;government
This administration in Washington that's in power now clearly believes that government is not only the answer to every need, but it's the most qualified to make the most central decisions for every American in every area.;Rick Perry;power
Throughout history, great leaders have known the power of humor.;Allen Klein;humor
I don't believe in fad diets.;Jenny Craig;diet
People spend too much time finding other people to blame, too much energy finding excuses for not being what they are capable of being, and not enough energy putting themselves on the line, growing out of the past, and getting on with their lives.;J. Michael Straczynski;time
The poor prey on one another because their lives offer no hope and communicate the tragic message to these human beings that they have no possibility to attain a decent standard of living.;Thabo Mbeki;hope
A celibate clergy is an especially good idea, because it tends to suppress any hereditary propensity toward fanaticism.;Carl Sagan;good
Time travel used to be thought of as just science fiction, but Einstein's general theory of relativity allows for the possibility that we could warp space-time so much that you could go off in a rocket and return before you set out.;Stephen Hawking;travel
I realized women and humor were linked very closely.;Craig Ferguson;humor
Hitchhiking was such a pure form of existence. You'd wake up in the morning, and you'd have no idea what your day was going to be. And that's something I've never been able to shake. I loved that.;John Hawkes;morning
But live shows are cool. I just got back into the idea of enjoying it live.;Graham Coxon;cool
Experience is not what happens to you it's what you do with what happens to you.;Aldous Huxley;wisdom
Bloody Christmas, here again, let us raise a loving cup, peace on earth, goodwill to men, and make them do the washing up.;Wendy Cope;men
Most of the time I don't have much fun. The rest of the time I don't have any fun at all.;Woody Allen;time
I auditioned for 'Girls' the fall after I graduated from Yale. The show has been amazing - as close to perfect as it gets!;Allison Williams;amazing
I approve designs not because I think I am more gifted or somebody who can see ahead three or four years from now, but just to make sure that the design is a logical, rational decision, taken after analyzing pros and cons.;Carlos Ghosn;design
Friendship based solely upon gratitude is like a photograph with time it fades.;Carmen Sylva;friendship
