I instinctively dress a bit tougher because I've spent a lot of time in the U.S. and I realised there was a certain image projected of me here. I've always been an absolute rebel. When I was in my teen years I had piercings and wore all black.;Ellie Goulding;teen
At every step the child should be allowed to meet the real experience of life the thorns should never be plucked from his roses.;Ellen Key;experience
When did we begin to lose faith in our ability to effect change?;Wynton Marsalis;faith
Well, first of all, we've got to get away from being offended by the truth. We've seen a 41 percent increase in food stamp recipients across the United States of America since President Obama was sworn in in January 2009. That has nothing to do with black, white, Hispanic or whatever. It's a fact, and we need to, you know, deal with that.;Allen West;food
Martha Stewart is extremely talented. Her designs are picture perfect. Our philosophy is life is messy, and rather than being afraid of those messes we design products that work the way we live.;Kathy Ireland;design
It took me realizing that a broken heart has never actually killed anyone to find the courage to ask for what I want, in just about every situation. That was part of my own growing up.;Ginnifer Goodwin;courage
Families are the compass that guide us. They are the inspiration to reach great heights, and our comfort when we occasionally falter.;Brad Henry;great
All my movies got screwed up because of my personality.;Harvey Weinstein;movies
Freedom can occur only through education.;Friedrich Schiller;education
There can be no failure to a man who has not lost his courage, his character, his self respect, or his self-confidence. He is still a King.;Orison Swett Marden;courage
The good life is one inspired by love and guided by knowledge.;Bertrand Russell;good
Do not share the knowledge with which you have been blessed with everyone in general, as you do with some people in particular and know that there are some men in whom Allah, may He he glorified, has placed hidden secrets, which they are forbidden to reveal.;Ali ibn Abi Talib;knowledge
An angry father is most cruel towards himself.;Publilius Syrus;dad
Yeah, I've been interested in music since I was a teenager, always writing songs.;Jeff Bridges;music
In a case like Iraq the UN has again shown what important role it plays as the guarantor for protecting international peace and stability in the global political structure.;Anna Lindh;peace
I mean, I think we're put here on earth to make your own destiny, to begin with. I don't think there's anything you can do this way or that way to change anything.;Waylon Jennings;change
Conscience is God present in man.;Victor Hugo;god
There will always be a place for us somewhere, somehow, as long as we see to it that working people fight for everything they have, everything they hope to get, for dignity, equality, democracy, to oppose war and to bring to the world a better life.;Harry Bridges;war
In the beginning you must subject yourself to the influence of nature. You must be able to walk firmly on the ground before you start walking on a tightrope.;Henri Matisse;nature
I'm just a cool type of guy who's all about positives.;Big Boi;cool
The great and admirable strength of America consists in this, that America is truly the American people.;Jacques Maritain;strength
I'm a writer. I don't support any war. That's my principle.;Haruki Murakami;war
I've never stabbed, hurt, killed, stolen, anything, but I went to jail for a year. What is that? My pastor said to me the fact that I'm not living under a bridge as a crazy woman, talking to myself, is amazing.;Foxy Brown;amazing
I have great respect for directors who know what they're doing.;Bill Mumy;respect
It's amazing what we can get away with and what we can't. But it's not for me to decide.;Mike Judge;amazing
I love those who can smile in trouble, who can gather strength from distress, and grow brave by reflection. 'Tis the business of little minds to shrink, but they whose heart is firm, and whose conscience approves their conduct, will pursue their principles unto death.;Leonardo da Vinci;death
I grow old learning something new every day.;Solon;learning
No one ever pretended that shopping for anything is a rational experience. If it were, would there be Fluffernutter? Laceless sneakers? Porkpie hats? Would the Chia Pet even exist?;Jeffrey Kluger;experience
The love of heaven makes one heavenly.;William Shakespeare;love
I have a different vision of leadership. A leadership is someone who brings people together.;George W. Bush;leadership
Having a clear faith, based on the creed of the church is often labeled today as fundamentalism. Whereas relativism, which is letting oneself be tossed and swept along by every wind of teaching, look like the only attitude acceptable to today's standards.;Joseph Ratzinger;faith
How deeply seated in the human heart is the liking for gardens and gardening.;Alexander Smith;gardening
The truth is, hardly any of us have ethical energy enough for more than one really inflexible point of honor.;George Bernard Shaw;truth
I have never met anyone who did not support our troops. Sometimes, however, we hear accusations that someone or some group does not support the men and women serving in our Armed Forces. But this is pure demagoguery, and it is intellectually dishonest.;Ron Paul;women
A man who does not trust himself will never really trust anybody.;Cardinal De Retz;trust
My dad was the manager at the 45,000-acre ranch, but he owned his own 1,200-acre ranch, and I owned four cattle that he gave to me when I graduated from grammar school, from the eighth grade. And those cows multiplied, and he kept track of them for years for me. And that was my herd.;Dave Brubeck;dad
Instead of comparing our lot with that of those who are more fortunate than we are, we should compare it with the lot of the great majority of our fellow men. It then appears that we are among the privileged.;Helen Keller;men
Laws are silent in time of war.;Marcus Tullius Cicero;time
The thing that I think is the most important is taking moments to express your appreciation to your partner. A thank you or a quick kiss can go a long way toward affirming your relationship and commitment to each other. That's not hard to do even when you're juggling insane careers and three kids.;Michael Ian Black;relationship
I don't like food that's too carefully arranged it makes me think that the chef is spending too much time arranging and not enough time cooking. If I wanted a picture I'd buy a painting.;Andy Rooney;time
It's funny, because I never think of myself as Little Miss All-Together.;Courteney Cox;funny
There is a difference between happiness and wisdom: he that thinks himself the happiest man is really so but he that thinks himself the wisest is generally the greatest fool.;Francis Bacon;wisdom
If a man neglects education, he walks lame to the end of his life.;Plato;life
I'm a Muslim, but I think Jesus would have a drink with me. He would be cool. He would talk to me.;Mike Tyson;cool
All experience is an arch, to build upon.;Henry Adams;experience
Politics should share one purpose with religion: the steady emancipation of the individual through the education of his passions.;George Will;religion
All I watch is the Food Network. I took a cheesemaking class a few weeks ago, and I told my family and friends to only get me kitchen stuff on my birthday. I'm into every kind of cookbook and anything by Anthony Bourdain. I'd love to own a restaurant if I could find the right chef.;Jesse McCartney;birthday
I'm pretty good at gardening. It consumes my time, and it feels like I'm doing something constructive.;Simon Baker;gardening
I've always been clear, I support the traditional definition of marriage.;Stephen Harper;marriage
Maybe all one can do is hope to end up with the right regrets.;Arthur Miller;hope
The most important kind of freedom is to be what you really are. You trade in your reality for a role. You give up your ability to feel, and in exchange, put on a mask.;Jim Morrison;freedom
Your talent is God's gift to you. What you do with it is your gift back to God.;Leo Buscaglia;god
Look within. Within is the fountain of good, and it will ever bubble up, if thou wilt ever dig.;Marcus Aurelius;inspirational
An old African leader says about leadership, he says that leadership should never be shared it should always remain in the hands of the dispossessed people. We will lead the revolution.;H. Rap Brown;leadership
Progress is impossible without change, and those who cannot change their minds cannot change anything.;George Bernard Shaw;change
Every great architect is - necessarily - a great poet. He must be a great original interpreter of his time, his day, his age.;Frank Lloyd Wright;time
Freedom of opinion can only exist when the government thinks itself secure.;Bertrand Russell;freedom
There aren't as many girl superheroes, but there are cool ones. Banshee, for instance.;Kat Dennings;cool
I say, If everybody in this house lives where it's God first, friends and family second and you third, we won't ever have an argument.;Jeff Foxworthy;home
Democracy and socialism have nothing in common but one word, equality. But notice the difference: while democracy seeks equality in liberty, socialism seeks equality in restraint and servitude.;Alexis de Tocqueville;equality
Religion brings to man an inner strength, spiritual light, and ineffable peace.;Alexis Carrel;strength
I wasn't looking for another marriage. I had been married before. He is a nice man - a geologist, an Ernest Hemingway type. But Paul and I married because of convention.;Linda McCartney;marriage
Illegal immigration is crisis for our country. It is an open door for drugs, criminals, and potential terrorists to enter our country. It is straining our economy, adding costs to our judicial, healthcare, and education systems.;Timothy Murphy;education
Sometimes when we are generous in small, barely detectable ways it can change someone else's life forever.;Margaret Cho;change
I have noticed... that men usually leave married women alone and are inclined to treat all wives with respect. This is no great credit to married women.;Marilyn Monroe;men
I think we risk becoming the best informed society that has ever died of ignorance.;Ruben Blades;society
I am neither a sociologist nor a politician. All I can do is imagine for myself what the future will be like.;Michelangelo Antonioni;future
Communism is Soviet power plus the electrification of the whole country.;Vladimir Lenin;power
Writing a song is much like being an author. Yes, we all have tools to write (everyone has a brain I hope!), but that doesn't all of a sudden make us best selling authors.;Ken Hill;hope
If our freedom is taken, the American dream will wither and die.;Rand Paul;freedom
Now a cholera epidemic was sweeping through Southeast Asia and south Asia in the early 1970s, so I started medical school and I joined a laboratory to work on this.;Peter Agre;medical
When I was a kid going into the movies, you weren't force-fed information everywhere you looked about what the movie was going to be.;J. J. Abrams;movies
Listen, I have a great affection and respect for Joe Biden. I think he's been a great vice president. He's taken on a lot of tough assignments for our administration.;David Axelrod;respect
Holidays are the best. I couldn't imagine being from a small family.;Kim Kardashian;best
I have a dream that one day on the red hills of Georgia, the sons of former slaves and the sons of former slave owners will be able to sit together at the table of brotherhood.;Martin Luther King, Jr.;equality
