Say what you want to say about the rest of his presidency, including his tone-deaf response to Katrina and a war waged in Iraq on false pretenses, Bush connected with Americans in the aftermath of 9/11 because he looked as frail and unforgiving as we felt.;Ron Fournier;war
A lot of pop people out there are cool, but they overdo it.;Norah Jones;cool
A nation which makes the final sacrifice for life and freedom does not get beaten.;Kemal Ataturk;freedom
It takes a lot of courage to show your dreams to someone else.;Erma Bombeck;dreams
At home I'm just a guy who has interests that extend far beyond music.;Layne Staley;music
People's view of cancer will change when they have their own relationship with cancer, which everyone will, at some point.;Laura Linney;relationship
I think I've discovered the secret of life - you just hang around until you get used to it.;Charles M. Schulz;life
I work with all these amazing voice actors that do a kajillion voices.;Katey Sagal;amazing
Baking cookies is comforting, and cookies are the sweetest little bit of comfort food. They are very bite-sized and personal.;Sandra Lee;food
The closest thing I use to beauty products is the grease on the pizza from John's Pizzeria.;Mark Feuerstein;beauty
Never get married in college it's hard to get a start if a prospective employer finds you've already made one mistake.;Elbert Hubbard;marriage
No, actually 'The Host' was totally a palate-cleanser for me. I wanted to do something a little bit different than romantic love. Romantic love is in there, obviously, because I enjoy writing about that and living it a lot.;Stephenie Meyer;romantic
I close my eyes, then I drift away, into the magic night I softly say. A silent prayer, like dreamers do, then I fall asleep to dream my dreams of you.;Roy Orbison;dreams
Don't wait for extraordinary opportunities. Seize common occasions and make them great. Weak men wait for opportunities strong men make them.;Orison Swett Marden;great
When men attempt bold gestures, generally it's considered romantic. When women do it, it's often considered desperate or psycho.;Sarah Jessica Parker;women
It would be pretty funny to see a Beverly Hills white girl with mad rap skills.;Tori Spelling;funny
Forgiving does not erase the bitter past. A healed memory is not a deleted memory. Instead, forgiving what we cannot forget creates a new way to remember. We change the memory of our past into a hope for our future.;Lewis B. Smedes;change
I think men are allowed to be fat and bald and ugly and women aren't. And it's just not - there is no equality there.;Connie Chung;equality
Rag paper, containing hemp fiber, is the highest quality and longest lasting paper ever made. It can be torn when wet, but returns to its full strength when dry.;Jack Herer;strength
The problem is that the Iraqi people are facing atrocities from both sides - Zarqawi and also the American troops at times. The Zarqawi groups uses car bombs, the Americans use other bombs. You also know what they do in the prisons.;Akbar Hashemi Rafsanjani;car
Men do not learn much from the lessons of history and that is the most important of all the lessons of history.;Aldous Huxley;history
The movies are the only business where you can go out front and applaud yourself.;Will Rogers;business
You know, I did not like being famous. It was a stressful and ugly time, and I'm glad it's over.;Diablo Cody;famous
The amount of money we spend on education is important, but not nearly as important as how the money is spent.;Bob Riley;education
Most women are wise to the fact that lots of men love a cat-fight, and thus go out of their way not to give them one.;Julie Burchill;women
Why do you think the old stories tell of men who set out on great journeys to impress the gods? Because trying to impress people just isn't worth the time and effort.;Henry Rollins;men
Man is the animal that intends to shoot himself out into interplanetary space, after having given up on the problem of an efficient way to get himself five miles to work and back each day.;Bill Vaughan;society
I don't have the life of a famous person. But I do feel like I've been able to connect with a lot of people.;Ann Brashares;famous
I do believe that movies are subject to a million interpretations.;Oliver Stone;movies
It is common knowledge that smoking is considered one of the nation's leading causes of preventable death, but it's less widely known that cigarettes are also the leading cause of fatal fires.;Ed Markey;knowledge
If men were angels, no government would be necessary.;James Madison;government
To reform a world, to reform a nation, no wise man will undertake and all but foolish men know, that the only solid, though a far slower reformation, is what each begins and perfects on himself.;Thomas Carlyle;men
Young children were sooner allured by love, than driven by beating, to attain good learning.;Roger Ascham;learning
In this world without quiet corners, there can be no easy escapes from history, from hullabaloo, from terrible, unquiet fuss.;Salman Rushdie;history
You show up in Paris, and on the drive from the airport to the hotel you're like, 'This is so cool! I want to see something! I want to go to the Eiffel Tower!' And then you leave the next morning. You think, Oh, I didn't get to do anything. I tell people: I've been just about everywhere, but I've seen nothing.;Taylor Lautner;cool
It is practically impossible to teach good programming to students that have had a prior exposure to BASIC: as potential programmers they are mentally mutilated beyond hope of regeneration.;Edsger Dijkstra;hope
The secret of a good marriage is forgiving your partner for marrying you in the first place.;Sacha Guitry;marriage
For beautiful eyes, look for the good in others for beautiful lips, speak only words of kindness and for poise, walk with the knowledge that you are never alone.;Audrey Hepburn;knowledge
We've always described our sound as a bit more guitar driven than normal pop music. Kind of Pink in a boy band form. We've heard a few people say that so now we use it. I think Pink is amazing person to be compared to.;Liam Payne;amazing
Age should not have its face lifted, but it should rather teach the world to admire wrinkles as the etchings of experience and the firm line of character.;Clarence Day;age
You don't have to be a brain surgeon to be a valuable person. You become valuable because of the knowledge that you have. And that doesn't mean you won't fail sometimes. The important thing is to keep trying.;Benjamin Carson;knowledge
You've got to set yourself up to be as healthy as you can. The thing we tend to do is when it gets to be a bit too hard, we actually opt out for the absolute worst option. For example, if you're in a rush in a morning and you feel like you don't have time to make breakfast, you skip it.;Curtis Stone;morning
No work or love will flourish out of guilt, fear, or hollowness of heart, just as no valid plans for the future can be made by those who have no capacity for living now.;Alan Watts;fear
The idea of redemption is always good news, even if it means sacrifice or some difficult times.;Patti Smith;good
Country fans need to support country music by buying albums and concert tickets for traditional artists or the music will just fade away. And that would be really sad.;George Jones;sad
It seems like the chaos of this world is accelerating, but so is the beauty in the consciousness of more and more people.;Anthony Kiedis;beauty
From success you get a lot of things, but not that great inside thing that love brings you.;Samuel Goldwyn;success
Love is our true destiny. We do not find the meaning of life by ourselves alone - we find it with another.;Thomas Merton;life
Wine is bottled poetry.;Robert Louis Stevenson;poetry
Women's health needs to be front and center - it often isn't, but it needs to be.;Cynthia Nixon;health
The becoming of man is the history of the exhaustion of his possibilities.;Susan Sontag;history
I am convinced that your Mayor must take the leadership role in education too.;Alan Autry;leadership
Someday I hope to write a book where the royalties will pay for the copies I give away.;Clarence Darrow;hope
When I was little, I used to work with my dad on the engine of his car. Mostly this was a matter of me handing him wrenches.;Mireille Enos;car
Four years of football are calculated to breed in the average man more of the ingredients of success in life than almost any academic course he takes.;Knute Rockne;success
We must make it an imperative duty of our government to protect the gifts which Nature has bestowed on America and to insure the maintenance of a clean, healthy, wholesome environment for our people.;George Lincoln Rockwell;government
I have so much chaos in my life, it's become normal. You become used to it. You have to just relax, calm down, take a deep breath and try to see how you can make things work rather than complain about how they're wrong.;Tom Welling;work
