When we think of the major threats to our national security, the first to come to mind are nuclear proliferation, rogue states and global terrorism. But another kind of threat lurks beyond our shores, one from nature, not humans - an avian flu pandemic.;Barack Obama;nature
You know, Stephen says, in the movies no one ever goes to the bathroom. They shave, they brush their teeth. He goes right at this sort of funny taboo we have about the bathroom, and he turned it into this nightmare, you know, your worst fear of what's in there.;Lawrence Kasdan;fear
I have to say that anger is the blanket that comes around me, and that blunts and blurs my sense of proportion.;Pete Townshend;anger
I would not change my blest estate for all the world calls good or great.;Isaac Watts;change
So Harry Potter came in and it is nice that I have kids of the right age. I took them to London and they walked around the set and met Harry Potter and that is thrilling.;Gary Oldman;age
I've been in fights, but that doesn't make me cool or like a tough guy or more interesting actor, I'm not proud of it.;Shia LaBeouf;cool
I love acting. It's my playground, it let's me explore. But my happiness in this world - my level of peace - is never going to be dictated by acting.;Chris Evans;happiness
Prior to passage of Obamacare, Americans spoke out against the individual mandate they didn't want to change the health care they had they didn't want a 3,000-page bill that empowered 15 Washington bureaucrats to decide the future of the doctor-patient relationship.;Fred Upton;relationship
The world is full of willing people some willing to work, the rest willing to let them.;Robert Frost;work
Well, Steve Vai joined my dad's band right around the time when I actually started playing guitar. So he gave me a couple of lessons on fundamentals, and gave me some scales and practice things to work on. But I pretty much learned everything by ear.;Dweezil Zappa;dad
Nature is at work. Character and destiny are her handiwork. She gives us love and hate, jealousy and reverence. All that is ours is the power to choose which impulse we shall follow.;David Seabury;work
There is nothing that so much gratifies an ill tongue as when it finds an angry heart.;Thomas Fuller;anger
I've learned from experience that the greater part of our happiness or misery depends on our dispositions and not on our circumstances.;Martha Washington;happiness
Men are only as good as their technical development allows them to be.;George Orwell;good
If there is to be peace in our industrial life let the employer recognize his obligation to his employees - at least to the degree set forth in existing statutes.;John L. Lewis;peace
Fiction is a kind of compassion-generating machine that saves us from sloth. Is life kind or cruel? Yes, Literature answers. Are people good or bad? You bet, says Literature. But unlike other systems of knowing, Literature declines to eradicate one truth in favor of another.;George Saunders;truth
You can be a thousand different women. It's your choice which one you want to be. It's about freedom and sovereignty. You celebrate who you are. You say, 'This is my kingdom.';Salma Hayek;freedom
I don't really trust a sane person.;Lyle Alzado;trust
An excuse becomes an obstacle in your journey to success when it is made in place of your best effort or when it is used as the object of the blame.;Bo Bennett;best
The rulers of the state are the only persons who ought to have the privilege of lying, either at home or abroad they may be allowed to lie for the good of the state.;Plato;good
The Supreme Court of the United States... has validated the Nazi method of execution in... concentration camps, starving them to death.;Jack Kevorkian;death
Sacred spaces can be created in any environment.;Christy Turlington;design
Writing fiction has become a priestly business in countries that have lost their faith.;Gore Vidal;business
I did this within a philosophical framework, and a moral and legal framework. And I have been turned into a cartoon of the greatest villain in the history of lobbying.;Jack Abramoff;legal
Of all our dreams today there is none more important - or so hard to realise - than that of peace in the world. May we never lose our faith in it or our resolve to do everything that can be done to convert it one day into reality.;Lester B. Pearson;dreams
I hid myself in food.;Gordon Ramsay;food
Technology is like water it wants to find its level. So if you hook up your computer to a billion other computers, it just makes sense that a tremendous share of the resources you want to use - not only text or media but processing power too - will be located remotely.;Marc Andreessen;computers
Richard Nixon is a no good, lying bastard. He can lie out of both sides of his mouth at the same time, and if he ever caught himself telling the truth, he'd lie just to keep his hand in.;Harry S. Truman;truth
We have no problems with Jews and highly respect Judaism as a holy religion.;Akbar Hashemi Rafsanjani;religion
One of the most important things that I did to turn my life around was to realize and to accept that from this minute, that's all we have. Everything that happened behind us we cannot change so you might as well look to the future.;Nick Carter;change
Everyone should be respected as an individual, but no one idolized.;Albert Einstein;respect
As long as men are free to ask what they must, free to say what they think, free to think what they will, freedom can never be lost and science can never regress.;Marcel Proust;freedom
A man's face is his autobiography. A woman's face is her work of fiction.;Oscar Wilde;work
And across Afghanistan, every single day, Afghan soldiers, Afghan police and ISAF troops are serving shoulder-to-shoulder in some very difficult situations. And our engagement with them, our shoulder-to-shoulder relationship with them, our conduct of operations with them every single day defines the real relationship.;John R. Allen;relationship
French Yemeni relations are strong and good, they are relations depending on friendship and cooperation my relationship with the president Chiraq are old and real.;Ali A. Saleh;friendship
I don't want to be an artist, go on tour and make a video and wear sexy clothes. I would just love to make music.;Rashida Jones;music
No. I probably do better not being in politics. They have too much control over you when you are in politics.;Evander Holyfield;politics
I'm not claiming that football is the nation's salvation in this area, but it's one of them, one little thing that apparently has captured the imagination of a large sector of our society. But when football can't be a relatively pure outlet, a fun thing, then it hurts itself.;Pete Rozelle;imagination
I cannot emphasize enough the importance of a good teacher.;Temple Grandin;teacher
Computers themselves, and software yet to be developed, will revolutionize the way we learn.;Steve Jobs;computers
I'm the one who gets called up about a problem. I'm the one who gets called up about the street lighting and the abandoned car. I'm the one who gets blamed if the police don't arrive. I'm the one they blame if a city truck is broken down.;Richard M. Daley;car
Your intellect may be confused, but your emotions will never lie to you.;Roger Ebert;intelligence
I could never have a better teacher in those days than my father.;Tony Visconti;teacher
We are driven by five genetic needs: survival, love and belonging, power, freedom, and fun.;William Glasser;freedom
It would be sad if we lost our instinct and our courage to love and protect.;Emeli Sande;sad
Life all comes down to a few moments. This is one of them.;Charlie Sheen;life
I lead no party I follow no leader. I have given the best part of my life to careful study of Islam, its law and polity, its culture, its history and its literature.;Muhammad Iqbal;life
The distinction between the past, present and future is only a stubbornly persistent illusion.;Albert Einstein;future
But now I realize that this record business really needs me. No one else is trying to take a chance or do something different.;Erykah Badu;business
I would be a terrible person to be in a relationship with because I'm either sleeping or at the theater.;Haley Joel Osment;relationship
The Howard Hughes I knew began to change after his plane crash in 1941.;Gene Tierney;change
The mob spirit has grown with the increasing intelligence of the Afro-American.;Ida B. Wells;intelligence
Massachusetts children cannot only lead the nation in test scores, they can be competitive with the best in the world. And the gap in achievement among races can virtually disappear.;Mitt Romney;best
The Bible tells us that God will meet all our needs. He feeds the birds of the air and clothes the grass with the splendor of lilies. How much more, then, will He care for us, who are made in His image? Our only concern is to obey the heavenly Father and leave the consequences to Him.;Charles Stanley;easter
There is not a single Muslim leader today who has the courage and commitment to defend Islam and Muslims, they are all in awe of the United States and other Western powers, and are indebted to them.;Abu Bakar Bashir;courage
The English Bible - a book which, if everything else in our language should perish, would alone suffice to show the whole extent of its beauty and power.;Thomas B. Macaulay;alone
The art of life is to know how to enjoy a little and to endure very much.;William Hazlitt;art
Players should know that if you can't make the contribution of the winning shot, that your attitude every day when you come to practice, or the positive contribution you make through cheering and keeping up team morale, is just as important in the overall picture.;Sue Wicks;positive
There is no pleasure to me without communication: there is not so much as a sprightly thought comes into my mind that it does not grieve me to have produced alone, and that I have no one to tell it to.;Michel de Montaigne;alone
There's a lot more to see when you're playing and because of the advances in technology it makes room for all kinds of new characters.;Tara Strong;technology
When I was a kid I had this funny blonde hair and everyone called me 'Chick' because I looked like Tweety Bird.;Nicky Hilton;funny
Woz is living his own life now. He hasn't been around Apple for about five years. But what he did will go down in history.;Steve Jobs;history
By learning about my body and making small, subtle changes, I find out what I enjoy and what is effective. I'm always finessing: adjusting my diet and my workouts. You have to figure out which exercises are fun and interesting and stimulate your brain - or else you'll never keep at them.;Lisa Edelstein;learning
I bought a house for my mom, I bought a house for my dad, I bought a house for my sister.;Trey Parker;dad
Time is a sort of river of passing events, and strong is its current no sooner is a thing brought to sight than it is swept by and another takes its place, and this too will be swept away.;Marcus Aurelius;time
I just want to do cool stuff.;Rob Corddry;cool
We have had a chance to travel to all 56 counties in this state, and I have had the chance to sit around with cups of coffee and having conversations about what matters to Montanans.;Steve Daines;travel
I can live without money, but I cannot live without love.;Judy Garland;money
Some really good things kind of swing both ways and I like to see people that can swing really, really, really sad and horrible and terrible and really, really, really beautiful and funny.;Beth Henley;sad
Success comes from taking the initiative and following up... persisting... eloquently expressing the depth of your love. What simple action could you take today to produce a new momentum toward success in your life?;Tony Robbins;success
God gave us faculties for our use each of them will receive its proper reward. Then do not let us try to charm them to sleep, but permit them to do their work until divinely called to something higher.;Saint Teresa of Avila;work
Experience is the best teacher of all. And for that, there are no guarantees that one will become an artist. Only the journey matters.;Harry Callahan;experience
Every adversity, every failure, and every heartache, carries with it the Seed of an equivalent or greater Benefit.;Napolean Hill;failure
Never fret for an only son, the idea of failure will never occur to him.;George Bernard Shaw;failure
My wife, a schoolteacher, very disciplined. If you think I'm tough, trust me, and wait till you see when the children are on the naughty step. It's hilarious. So we decided that I'm going to work like a donkey and provide amazing support for the family.;Gordon Ramsay;trust
A propensity to hope and joy is real riches one to fear and sorrow real poverty.;David Hume;fear
I am a woman in process. I'm just trying like everybody else. I try to take every conflict, every experience, and learn from it. Life is never dull.;Oprah Winfrey;experience
I didn't think it was fair to my music to label me as the daughter of somebody - I didn't think it described me very well and I didn't think it had anything to do with my music.;Norah Jones;music
Detainee policy in this war is hard, it's complicated, but we must get it right. We would be better off as a nation if we could close Gitmo safely and start a new prison that he could use that the world would see as a better way to doing business.;Lindsey Graham;business
When you look around right now, Nashville is kind of going through another changing of guard you're watching the Martina McBrides and the Faith Hills and all of them that have been the big stars for the last however many years, and the next generation is coming in: Miranda Lambert, Carrie Underwood, those girls.;Callie Khouri;faith
I used to hurt so badly that I'd ask God why, what have I done to deserve any of this? I feel now He was preparing me for this, for the future. That's the way I see it.;Eden Phillpotts;god
These rules may seem simple enough, but it will require great morale and physical courage to adhere to them. But if carried out in the strict sense of the word it will surely lead to a greater success than could otherwise be attained.;Major Taylor;courage
Taxation is the price we pay for failing to build a civilized society. The higher the tax level, the greater the failure. A centrally planned totalitarian state represents a complete defeat for the civilized world, while a totally voluntary society represents its ultimate success.;Mark Skousen;failure
Humor is not a mood but a way of looking at the world. So if it is correct to say that humor was stamped out in Nazi Germany, that does not mean that people were not in good spirits, or anything of that sort, but something much deeper and more important.;Ludwig Wittgenstein;humor
Infuse your life with action. Don't wait for it to happen. Make it happen. Make your own future. Make your own hope. Make your own love. And whatever your beliefs, honor your creator, not by passively waiting for grace to come down from upon high, but by doing what you can to make grace happen... yourself, right now, right down here on Earth.;Bradley Whitford;love
Labour was the first price, the original purchase - money that was paid for all things. It was not by gold or by silver, but by labour, that all wealth of the world was originally purchased.;Adam Smith;money
We know in New York we have several million at any one time who are in New York illegally.;Hillary Clinton;time
I am on the power toothbrush train and I'm asking people to try to using an Oral B power toothbrush. I just started using one and I cannot believe that I waited this long to use a power toothbrush. It's so much easier than using a manual toothbrush.;Sherri Shepherd;power
Happiness does not consist in self-love.;Joseph Butler;happiness
Deficits mean future tax increases, pure and simple. Deficit spending should be viewed as a tax on future generations, and politicians who create deficits should be exposed as tax hikers.;Ron Paul;future
My agent said, 'You aren't good enough for movies.' I said, 'You're fired.';Sally Field;movies
Advances in technology will continue to reach far into every sector of our economy. Future job and economic growth in industry, defense, transportation, agriculture, health care, and life sciences is directly related to scientific advancement.;Christopher Bond;future
One's life has value so long as one attributes value to the life of others, by means of love, friendship, indignation and compassion.;Simone de Beauvoir;friendship
It is an interesting fact that during my tour I was never allowed access to computers, radios, or anything else that I might damage through curiosity, or perhaps something more sinister.;Robert B. Laughlin;computers
I'm not particularly precious about the theatrical experience any more.;Edward Norton;experience
The power that is supported by force alone will have cause often to tremble.;Lajos Kossuth;alone
I didn't like England. I couldn't take the look of the place or the style of friendship. I need more intimacy from people than is considered okay there, and I felt that my personality and my enthusiasms weren't understood. I had to put a big lid on myself.;Jane Campion;friendship
I'm enamored with the art world. Anytime you look at anything that's considered artistic, there's a commercial world around it: the ballet, opera, any kind of music. It can't exist without it.;Steve Martin;art
We all know that Social Security is one of this country's greatest success stories in the 20th century.;Mitch McConnell;success
All Americans and freedom-loving people around the world owe President Reagan our deepest gratitude for his strong, principled leadership that ended the Cold War and brought freedom to millions of people.;Jim Ramstad;freedom
Be sweet, be good, and honest always.;Emma Bunton;good
Children also have artistic ability, and there is wisdom in there having it! The more helpless they are, the more instructive are the examples they furnish us and they must be preserved free of corruption from an early age.;Paul Klee;wisdom
Beware of anyone who says they know. Trust me, they don't, or they wouldn't have to say they did.;Harvey Fierstein;trust
The success of Watermark surprised me. I never thought of music as something commercial it was something very personal to me.;Enya;success
Avon is a unique place to work we've got family-friendly policies. We have more senior women in high-level management than any other company 46 percent of our officers are women.;Andrea Jung;women
Any idealist who tries to join the Peace Corps must realize he is not going to change the world overnight.;Sargent Shriver;peace
The fact is that people are good, Give people affection and security, and they will give affection and be secure in their feelings and their behavior.;Abraham Maslow;good
I had rather excel others in the knowledge of what is excellent, than in the extent of my power and dominion.;Alexander the Great;power
It's a poor sort of memory that only works backwards.;Lewis Carroll;intelligence
One day I promised God that if he would give me my voice back I would never smoke again. I got three octaves back after quitting.;Mariah Carey;god
Wisdom allows nothing to be good that will not be so forever no man to be happy but he that needs no other happiness than what he has within himself no man to be great or powerful that is not master of himself.;Lucius Annaeus Seneca;happiness
What I'm attempting to do is to show people that if I can spend some time with very dangerous spiders and snakes and scorpions, then maybe they'll feel different about the spiders and snakes they find around their areas. I don't need people to keep them as pets. I just like them to be respectful and see that everything in nature has its place.;Dominic Monaghan;nature
The value of a dollar is social, as it is created by society.;Ralph Waldo Emerson;society
But I fear, my lot being cast in Scotland, that beauty would not be content.;Anne Boyd;beauty
Africa for the Africans... at home and abroad!;Marcus Garvey;home
As far as friendships go, things change even without the fame. People start moving on. I have a few friends that are married and are starting to have kids and I'm like, 'Oh my goodness gracious - that's so insane.' I also have friends who are just doing their own thing, which is cool.;Jordin Sparks;cool
I am but one member of a vast team made up of many organizations, officials, thousands of scientists, and millions of farmers - mostly small and humble - who for many years have been fighting a quiet, oftentimes losing war on the food production front.;Norman Borlaug;food
Older men declare war. But it is the youth that must fight and die.;Herbert Hoover;war
You might not trust me. Please give me a chance and time. I will prove myself for all of you.;Yingluck Shinawatra;trust
Money stress is what used to remind me of my Dad most.;Ted Rall;dad
It is wonderful how much time good people spend fighting the devil. If they would only expend the same amount of energy loving their fellow men, the devil would die in his own tracks of ennui.;Helen Keller;time
I like to use 'I Can't Believe it's Not Butter' on my toast in the morning, because sometimes when I eat breakfast, I like to be incredulous. How was breakfast? Unbelievable.;Demetri Martin;food
I'm not a relationship expert. I'm an expert on manhood.;Steve Harvey;relationship
This little kid pointed at me and said, 'You look disgusting!' That was the first time I thought maybe I did. I decided I'd better start eating. I'm just thankful that I made it through with relatively few scars.;Susan Dey;thankful
Love is like a virus. It can happen to anybody at any time.;Maya Angelou;love
Economics is extremely useful as a form of employment for economists.;John Kenneth Galbraith;government
Today a reader, tomorrow a leader.;Margaret Fuller;leadership
Hollywood... a city I was to come back to time and again, in sickness and in health, in success and in failure, with anticipation and with dread.;Dirk Benedict;failure
Love means not ever having to say you're sorry.;Erich Segal;love
The summer before I went to culinary school, my family wanted me to take a job on a movie to make sure that I was making the right decision. I think they hoped I would change my mind about culinary school.;Giada De Laurentiis;family
No change of circumstances can repair a defect of character.;Ralph Waldo Emerson;change
It is absolutely imperative that we protect, preserve and pass on this genetic heritage for man and every other living thing in as good a condition as we received it.;David R. Brower;environmental
A lean compromise is better than a fat lawsuit.;George Herbert;legal
Remember the sufferings of Christ, the storms that were weathered... the crown that came from those sufferings which gave new radiance to the faith... All saints give testimony to the truth that without real effort, no one ever wins the crown.;Thomas Becket;faith
Art can never exist without naked beauty displayed.;William Blake;beauty
It's good for everyone to understand that they are to love their enemies, simply because your enemies show you things about yourself you need to change. So in actuality enemies are friends in reverse.;Gary Busey;love
Freedom is never dear at any price. It is the breath of life. What would a man not pay for living?;Mahatma Gandhi;life
Clearly you need a new team to go out to bat on your behalf to fight for your rights and to report back to you personally and to the leadership of the IFP.;Mangosuthu Buthelezi;leadership
The person lives twice who lives the first life well.;Robert Herrick;life
Observation is a passive science, experimentation an active science.;Claude Bernard;science
My parents thought it was nice to develop my imagination, but they never seriously thought that anything would ever come of it. They said that I couldn't be an actress because I would be taller than all my leading men, so I thought I would be a writer instead.;Nicole Kidman;imagination
What we call the secret of happiness is no more a secret than our willingness to choose life.;Leo Buscaglia;life
Many people mistake our work for our vocation. Our vocation is the love of Jesus.;Mother Teresa;love
Creativity is not merely the innocent spontaneity of our youth and childhood it must also be married to the passion of the adult human being, which is a passion to live beyond one's death.;Rollo May;death
Films for TV have to be much closer to the book, mainly because the objective with a TV movie that translates literature is to get the audience, after seeing this version, to pick up the book and read it themselves. My attitude is that TV can never really be any form of art, because it serves audience expectations.;Michael Haneke;attitude
But that citizen's perception was also at one with the truth in recognizing that the very brutality of the means by which the IRA were pursuing change was destructive of the trust upon which new possibilities would have to be based.;Seamus Heaney;trust
I worked as a secretary, a waitress and a dance teacher - all in high school.;Jennie Garth;teacher
Education then, beyond all other devices of human origin, is the great equalizer of the conditions of men, the balance-wheel of the social machinery.;Horace Mann;men
When love is gone, there's always justice. And when justice is gone, there's always force. And when force is gone, there's always Mom. Hi, Mom!;Laurie Anderson;mom
He who exercises government by means of his virtue may be compared to the north polar star, which keeps its place and all the stars turn towards it.;Confucius;government
It appears to be a law that you cannot have a deep sympathy with both man and nature.;Henry David Thoreau;nature
Movies such as 'Mr. Smith Goes to Washington' in 1939 to 'Dave' in 1993 portray Washington leaders as the ultimate Everymen - decent people just like you and me, only thrust onto greatness.;Ron Fournier;movies
Political folk talk a lot these days about 'messaging' - a neologism designed to describe the way in which parties and politicians consciously characterize their efforts. It is only intended to be positive - i.e., 'Our messaging is designed to show we care.';John Podhoretz;positive
Unless we make education a priority, an entire generation of Americans could miss out on the American dream.;Blanche Lincoln;education
The plan we developed to deal with al Qaeda depended on developing sources of human and technical intelligence that could give us insights into his plans at the tactical level. This is easy to say but hard to accomplish.;Cofer Black;intelligence
There are some people so addicted to exaggeration that they can't tell the truth without lying.;Josh Billings;truth
We're teaching our kids that attributes as vague and relatively meaningless as a toothy smile or a fine head of hair make a fine statement about a person.;Neil Cavuto;smile
True strength is delicate.;Louise Berliawsky Nevelson;strength
We are all sentenced to solitary confinement inside our own skins, for life.;Tennessee Williams;alone
Rehearsals and this band are two words that don't really go together, kinda like Military Intelligence.;Jerry Cantrell;intelligence
Develop an attitude of gratitude, and give thanks for everything that happens to you, knowing that every step forward is a step toward achieving something bigger and better than your current situation.;Brian Tracy;attitude
I'm a huge fan of science fiction and fantasy - not so much horror because I get a bit scared.;Michael Sheen;science
My husband has quite simply been my strength and stay all these years, and I owe him a debt greater than he would ever claim.;Queen Elizabeth II;strength
Life is just one damned thing after another.;Elbert Hubbard;life
We gain strength, and courage, and confidence by each experience in which we really stop to look fear in the face... we must do that which we think we cannot.;Eleanor Roosevelt;courage
House music is about love, and lots of hip hop is about hate and intolerance, so in that respect, it's not good at all.;Chris Lowe;respect
What the country needs are a few labor-making inventions.;Arnold H. Glasow;technology
I hope everyone that is reading this is having a really good day. And if you are not, just know that in every new minute that passes you have an opportunity to change that.;Gillian Anderson;change
If you want to know the taste of a pear, you must change the pear by eating it yourself. If you want to know the theory and methods of revolution, you must take part in revolution. All genuine knowledge originates in direct experience.;Mao Zedong;knowledge
John wrote with a very deep love for the human race and a concern for its future.;Yoko Ono;future
I speak directly to the people, and I know that the people of California want to have better leadership. They want to have great leadership. They want to have somebody that will represent them. And it doesn't matter if you're a Democrat or a Republican, young or old.;Arnold Schwarzenegger;leadership
Disease, insanity, and death were the angels that attended my cradle, and since then have followed me throughout my life.;Edvard Munch;death
Communication is very important. And the arts do that, whether it's film or theater.;Anne Archer;communication
I love my mom and dad.;Taylor Momsen;dad
I never eat in a restaurant that's over a hundred feet off the ground and won't stand still.;Calvin Trillin;food
As technology advances, it reverses the characteristics of every situation again and again. The age of automation is going to be the age of 'do it yourself.';Marshall McLuhan;age
It wasn't so long ago that I was a working mom myself. And I know that sometimes, much as we all hate to admit it, it's just easier to park the kids in front of the TV for a few hours, so we can pay the bills or do the laundry or just have some peace and quiet for a change.;Michelle Obama;mom
Many politicians are in the habit of laying it down as a self-evident proposition that no people ought to be free till they are fit to use their freedom. The maxim is worthy of the fool in the old story who resolved not to go into the water till he had learned to swim.;Thomas B. Macaulay;politics
You don't have to have an attitude if you're famous.;Adriana Lima;famous
Reflect upon your present blessings of which every man has many - not on your past misfortunes, of which all men have some.;Charles Dickens;men
I believe patriotism comes from the heart. Patriotism is voluntary. It is a feeling of loyalty and allegiance that is the result of knowledge and belief.;Jesse Ventura;knowledge
I do think we know that a teacher who knows what he or she is doing, knows their subject matter, and knows how to impart knowledge to kids is a critical piece of closing the achievement gap.;Margaret Spellings;teacher
The Teutons have been singing the swan song ever since they entered the ranks of history. They have always confounded truth with death.;Henry Miller;history
No, I can tell you one of the first things that happens to a home secretary when they arrive in the job is that they are given a briefing about the security matters that they will be dealing with and I deal with security matters on a daily basis.;Theresa May;home
Guard against the impostures of pretended patriotism.;George Washington;patriotism
My faith experience, well, as you can imagine, you need a lot of faith to raise five boys.;Ann Romney;faith
Youth is the period in which a man can be hopeless. The end of every episode is the end of the world. But the power of hoping through everything, the knowledge that the soul survives its adventures, that great inspiration comes to the middle-aged.;Gilbert K. Chesterton;knowledge
I hope Obama gets scary in the next four years, 'cuz he ain't gotta worry about getting re-elected.;Samuel L. Jackson;hope
It is not history which uses men as a means of achieving - as if it were an individual person - its own ends. History is nothing but the activity of men in pursuit of their ends.;Karl Marx;history
I am in so many movies that are on TV at 2:00 a.m. that people think I am dead.;Michael Caine;movies
For her fifth wedding, the bride wore black and carried a scotch and soda.;Phyllis Battelle;wedding
Human folk are as a matter of fact eager to find intelligence in animals.;Edward Thorndike;intelligence
There's some things you just have to live with. Like twelve cars camping outside your house, and when you wake up in the morning, they're going to follow you wherever you go. It helps that I live in Valencia. It eliminates some. But they're still here.;Taylor Lautner;morning
Dr. Einstein was not successful in school, but he found something in the air from his own imagination and his own brain power, and look what he did.;Eartha Kitt;imagination
When did the future switch from being a promise to a threat?;Chuck Palahniuk;future
He who has so little knowledge of human nature as to seek happiness by changing anything but his own disposition will waste his life in fruitless efforts.;Samuel Johnson;knowledge
Women are degraded by the propensity to enjoy the present moment, and, at last, despise the freedom which they have not sufficient virtue to struggle to attain.;Mary Wollstonecraft;freedom
I try not to wear anything I have to fidget with - there's nothing worse than wearing something and pulling down the hem and re-adjusting the top. My pet hate is when girls wear those strapless dresses and spend the whole night yanking them up.;Sophie Ellis-Bextor;pet
My mom and my dad were married 56 years, and the fact that I reconciled with my dad I think made their marriage a little bit better as well.;Larry Elder;marriage
I think Russian people are learning that democracy is not an alien thing it's not a western invention.;Garry Kasparov;learning
This would only come if you have a revolutionary change in technology like the jet brought about.;Adolf Galland;technology
Be assured those will be thy worst enemies, not to whom thou hast done evil, but who have done evil to thee. And those will be thy best friends, not to whom thou hast done good, but who have done good to thee.;Tacitus;best
'Glee' is one of the very few mainstream outlets that is giving a voice to communities of people that don't necessarily have a loud voice, specifically the gay community. It gives a really positive and forward statement.;Jack Antonoff;positive
Also, I used to think that one day I might get someone to iron my shirts, but the truth is I really like doing them myself.;David Sedaris;truth
Real education must ultimately be limited to men who insist on knowing, the rest is mere sheep-herding.;Ezra Pound;education
I read the book of Job last night, I don't think God comes out well in it.;Virginia Woolf;god
The year 2008 was a reminder to those who had forgotten that there is such a thing as history and that the cycle of famine and feast in commerce, first identified in antiquity and well understood in the Middle Ages, was not suddenly abolished in modern times.;James Buchan;history
If I'm working on a film, I'll do sit-ups for before I shoot. Like, 100 in the morning or something.;James Franco;morning
As iron is eaten away by rust, so the envious are consumed by their own passion.;Antisthenes;jealousy
One of the peculiar sins of the twentieth century which we've developed to a very high level is the sin of credulity. It has been said that when human beings stop believing in God they believe in nothing. The truth is much worse: they believe in anything.;Malcolm Muggeridge;god
You need to be an adrenalin junkie when you travel with kids.;Graeme Le Saux;travel
Medicine to produce health must examine disease and music, to create harmony must investigate discord.;Plutarch;health
I really don't like to do back-to-back movies. I concentrate on things at home. My family and school life are important to me. I try to do one movie a year.;Anna Chlumsky;home
Truth is the ultimate power. When the truth comes around, all the lies have to run and hide.;Ice Cube;power
I do write a lot from personal experience, but I also embellish a bit.;Miranda Lambert;experience
For me, love is happiness and inspiration.;Leona Lewis;happiness
All I know about humor is that I don't know anything about it.;Fred Allen;humor
Our young people have come to look upon war as a kind of beneficent deity, which not only adds to the national honor but uplifts a nation and develops patriotism and courage.;Rebecca Harding Davis;courage
I'd really like to get the girl, shoot the gun, drive the car, have fun. I even have these kind of action dreams, where I'm the action guy.;Kevin Bacon;car
The clash of ideas is the sound of freedom.;Lady Bird Johnson;freedom
You have to come in and be that character when you walk into the room. That's what one of my first acting teachers taught me. You know, don't go in there being Jennifer and then expect to flip and change, because they're not going to have that imagination.;Jennifer Lopez;imagination
I ain't scared to do another dating show, but I ain't really trying to. I want to do a talk show or something. I've done enough dating on television. I'm ready to spread my wings, and go down other avenues.;Flavor Flav;dating
Design is not making beauty, beauty emerges from selection, affinities, integration, love.;Louis Kahn;beauty
Because wherever I am today, I still owe it to God and I owe it to two men - the Honorable Elijah Muhammad and Malcolm X and of course, two very special women, my mother and my wife.;Louis Farrakhan;women
Well, real estate is always good, as far as I'm concerned.;Donald Trump;good
The school made it very clear that women were entitled to positions of authority. That sense of entitlement allowed us to feel that we have a natural place in leadership in the world. That gave me a mental and emotional confidence.;Linda Vester;leadership
You take a number of small steps which you believe are right, thinking maybe tomorrow somebody will treat this as a dangerous provocation. And then you wait. If there is no reaction, you take another step: courage is only an accumulation of small steps.;George Konrad;courage
We all recognize that in recent decades, many important achievements have helped create a cleaner, healthier environment, yet our national needs in environmental health are not being fully met.;Samuel Wilson;health
Where fear is, happiness is not.;Lucius Annaeus Seneca;fear
I believe the American people have a genuine and justifiable fear of government intrusion in what they instinctively know is going to be an ever more intrusive world.;Joe Biden;fear
I myself spent nine years in an insane asylum and I never had the obsession of suicide, but I know that each conversation with a psychiatrist, every morning at the time of his visit, made me want to hang myself, realizing that I would not be able to cut his throat.;Antonin Artaud;morning
Cherish that which is within you, and shut off that which is without for much knowledge is a curse.;Zhuangzi;knowledge
I love it when Muslims go to war with each other, as I do when the Christians do, because it shows there's no such thing as the Christian world and the Islamic world. That's all crap.;Christopher Hitchens;war
You have to take strength from the people that love you and the people that love Barbara and the huge number of expressions of sympathy and compassion and support. That has been extremely moving.;Ted Olson;strength
I had the standard movie geek childhood, because for as long as I can remember, all I wanted to do was make movies.;Paul Thomas Anderson;movies
My fear is that, as soon as I get married and have kids that I'll kind of do what a lot of people do and suddenly start making, 'Now I'm gonna make films for kids.' I really hope I don't do that.;Trey Parker;hope
True, permanent peace can never be restored, until slavery, the occasion of the war, has ceased.;Gerrit Smith;peace
Getting rid of Bin Laden is good for the cause of peace worldwide but what counts is to overcome the discourse and the methods - the violent methods - that were created and encouraged by Bin Laden and others in the world.;Ismail Haniyeh;peace
The thing I do, really, is a communication with audiences more than any achievement through records.;Richard Thompson;communication
I have got instincts that, I think, are very much in tune with people's very keen sense to see something different. I did not dream of being in politics since I was knee-high to a grasshopper. I was not involved in student politics, or not in that partisan way.;Nick Clegg;politics
Piano playing is a dying art. I love the fact that I can be one guy with one instrument evoking an emotional and musical experience.;Jon Bon Jovi;experience
Had it not been for slavery, the death penalty would have likely been abolished in America. Slavery became a haven for the death penalty.;Angela Davis;death
I like people and get along, and I'm afraid to express my anger and my rage.;Fisher Stevens;anger
You've got certain guys that just want to be famous and then you've got the real musicians that just love playing music.;Zakk Wylde;famous
But, actually, so many of the clerics that I've met, particularly the Church of England clerics, are people of such extraordinary smugness and arrogance and conceitedness who are extraordinarily presumptuous about the significance of their position in society.;Rowan Atkinson;society
Without a trace of irony I can say I have been blessed with brilliant enemies. I owe them a great debt, because they redoubled my energies and drove me in new directions.;E. O. Wilson;great
Studies have consistently shown that financial hardship is the biggest obstacle to heterosexual marriage, yet the Republican leadership has done precious little to help address the financial hardship faced by American families.;Kendrick Meek;marriage
